bank_txn_id,date_key,entity_id,txn_type,amount,currency
26667,20240924,2,PAYMENT_AP,-1299.91,EUR
26668,20250112,1,PAYMENT_AP,-697.04,CZK
26669,20250906,2,PAYMENT_AP,-4917.11,EUR
26670,20240503,1,PAYMENT_AP,-4295.66,CZK
26671,20241108,1,PAYMENT_AP,-731.45,CZK
26672,20250818,1,PAYMENT_AP,-1058.99,CZK
26673,20250117,1,PAYMENT_AP,-14586.44,CZK
26674,20240906,1,PAYMENT_AP,-1760.09,CZK
26675,20240312,1,PAYMENT_AP,-1068.39,CZK
26676,20240916,1,PAYMENT_AP,-996.23,CZK
26677,20250618,1,PAYMENT_AP,-709.04,CZK
26678,20260119,2,PAYMENT_AP,-787.15,EUR
26679,20240615,1,PAYMENT_AP,-1601.09,CZK
26680,20250726,2,PAYMENT_AP,-958.09,EUR
26681,20240712,1,PAYMENT_AP,-1268.44,CZK
26682,20241215,1,PAYMENT_AP,-3033.14,CZK
26683,20250708,1,PAYMENT_AP,-547.31,CZK
26684,20240926,1,PAYMENT_AP,-1032.08,CZK
26685,20250727,1,PAYMENT_AP,-1851.29,CZK
26686,20260126,2,PAYMENT_AP,-648.88,EUR
26687,20240324,1,PAYMENT_AP,-3178.16,CZK
26688,20250211,1,PAYMENT_AP,-10816.68,CZK
26689,20240513,2,PAYMENT_AP,-1175.36,EUR
26690,20240826,2,PAYMENT_AP,-1337.36,EUR
26691,20240218,1,PAYMENT_AP,-503.4,CZK
26692,20250913,1,PAYMENT_AP,-1317.11,CZK
26693,20250809,2,PAYMENT_AP,-968.48,EUR
26694,20250517,1,PAYMENT_AP,-652.88,CZK
26695,20250106,1,PAYMENT_AP,-2572.38,CZK
26696,20241103,1,PAYMENT_AP,-590.75,CZK
26697,20241224,1,PAYMENT_AP,-1009.26,CZK
26698,20240322,1,PAYMENT_AP,-1179.19,CZK
26699,20250612,1,PAYMENT_AP,-7199.74,CZK
26700,20240302,2,PAYMENT_AP,-796.43,EUR
26701,20250508,2,PAYMENT_AP,-671.62,EUR
26702,20240411,1,PAYMENT_AP,-11703.58,CZK
26703,20251005,1,PAYMENT_AP,-6356.7,CZK
26704,20250328,2,PAYMENT_AP,-1330.99,EUR
26705,20240702,2,PAYMENT_AP,-10416.6,EUR
26706,20250906,1,PAYMENT_AP,-1211.72,CZK
26707,20240425,1,PAYMENT_AP,-1118.36,CZK
26708,20250808,2,PAYMENT_AP,-4042.03,EUR
26709,20250515,1,PAYMENT_AP,-631.69,CZK
26710,20241106,1,PAYMENT_AP,-615.62,CZK
26711,20240328,2,PAYMENT_AP,-653.7,EUR
26712,20241224,1,PAYMENT_AP,-1358.87,CZK
26713,20240618,1,PAYMENT_AP,-506.86,CZK
26714,20250407,1,PAYMENT_AP,-564.37,CZK
26715,20251020,1,PAYMENT_AP,-1012.77,CZK
26716,20251004,1,PAYMENT_AP,-4997.97,CZK
26717,20241203,2,PAYMENT_AP,-5153.98,EUR
26718,20240724,2,PAYMENT_AP,-1011.12,EUR
26719,20240329,1,PAYMENT_AP,-39.05,CZK
26720,20251127,1,PAYMENT_AP,-3447.54,CZK
26721,20240921,2,PAYMENT_AP,-4658.8,EUR
26722,20260202,2,PAYMENT_AP,-9492.65,EUR
26723,20250410,1,PAYMENT_AP,-607.17,CZK
26724,20240718,1,PAYMENT_AP,-5357.29,CZK
26725,20250306,2,PAYMENT_AP,-3273.03,EUR
26726,20241005,2,PAYMENT_AP,-1745.46,EUR
26727,20250125,1,PAYMENT_AP,-5203.99,CZK
26728,20250224,1,PAYMENT_AP,-7651.9,CZK
26729,20250121,2,PAYMENT_AP,-8568.51,EUR
26730,20240915,1,PAYMENT_AP,-830.66,CZK
26731,20240314,1,PAYMENT_AP,-626.01,CZK
26732,20240723,1,PAYMENT_AP,-10500.79,CZK
26733,20250824,1,PAYMENT_AP,-1122.93,CZK
26734,20241020,1,PAYMENT_AP,-8524.75,CZK
26735,20250905,1,PAYMENT_AP,-4476.92,CZK
26736,20240401,1,PAYMENT_AP,-742.0,CZK
26737,20250720,2,PAYMENT_AP,-11620.39,EUR
26738,20250131,1,PAYMENT_AP,-10554.01,CZK
26739,20250429,1,PAYMENT_AP,-1346.85,CZK
26740,20240416,1,PAYMENT_AP,-9289.9,CZK
26741,20260125,1,PAYMENT_AP,-919.05,CZK
26742,20241226,1,PAYMENT_AP,-4024.21,CZK
26743,20241205,2,PAYMENT_AP,-858.71,EUR
26744,20240714,1,PAYMENT_AP,-719.66,CZK
26745,20240829,1,PAYMENT_AP,-12090.83,CZK
26746,20241006,1,PAYMENT_AP,-1564.21,CZK
26747,20260101,1,PAYMENT_AP,-6968.08,CZK
26748,20241124,1,PAYMENT_AP,-1548.68,CZK
26749,20240908,2,PAYMENT_AP,-1453.91,EUR
26750,20250123,1,PAYMENT_AP,-7733.25,CZK
26751,20250427,2,PAYMENT_AP,-5220.39,EUR
26752,20240301,2,PAYMENT_AP,-719.68,EUR
26753,20251119,1,PAYMENT_AP,-817.04,CZK
26754,20250422,1,PAYMENT_AP,-992.68,CZK
26755,20240307,1,PAYMENT_AP,-528.43,CZK
26756,20250829,2,PAYMENT_AP,-478.22,EUR
26757,20250408,2,PAYMENT_AP,-973.01,EUR
26758,20260106,2,PAYMENT_AP,-861.78,EUR
26759,20250124,1,PAYMENT_AP,-1339.39,CZK
26760,20250119,2,PAYMENT_AP,-1745.73,EUR
26761,20251227,2,PAYMENT_AP,-910.18,EUR
26762,20250423,2,PAYMENT_AP,-1356.73,EUR
26763,20241128,1,PAYMENT_AP,-932.71,CZK
26764,20250321,2,PAYMENT_AP,-1195.7,EUR
26765,20250217,1,PAYMENT_AP,-502.54,CZK
26766,20251231,1,PAYMENT_AP,-4510.08,CZK
26767,20250215,2,PAYMENT_AP,-939.58,EUR
26768,20240226,1,PAYMENT_AP,-976.45,CZK
26769,20250323,2,PAYMENT_AP,-923.54,EUR
26770,20250608,1,PAYMENT_AP,-4386.65,CZK
26771,20241002,1,PAYMENT_AP,-4121.06,CZK
26772,20250923,1,PAYMENT_AP,-989.37,CZK
26773,20240506,1,PAYMENT_AP,-103.48,CZK
26774,20241001,2,PAYMENT_AP,-753.49,EUR
26775,20251002,2,PAYMENT_AP,-1627.65,EUR
26776,20250119,2,PAYMENT_AP,-707.9,EUR
26777,20240821,1,PAYMENT_AP,-1859.98,CZK
26778,20240219,1,PAYMENT_AP,-1052.58,CZK
26779,20251228,1,PAYMENT_AP,-1634.94,CZK
26780,20241202,1,PAYMENT_AP,-3310.04,CZK
26781,20251110,1,PAYMENT_AP,-1279.1,CZK
26782,20250516,2,PAYMENT_AP,-1064.36,EUR
26783,20250127,1,PAYMENT_AP,-3883.83,CZK
26784,20240827,1,PAYMENT_AP,-891.41,CZK
26785,20240619,1,PAYMENT_AP,-1127.41,CZK
26786,20251113,2,PAYMENT_AP,-9709.16,EUR
26787,20250406,1,PAYMENT_AP,-2008.93,CZK
26788,20240410,2,PAYMENT_AP,-796.25,EUR
26789,20250912,1,PAYMENT_AP,-9906.05,CZK
26790,20251216,1,PAYMENT_AP,-1405.01,CZK
26791,20251010,1,PAYMENT_AP,-483.93,CZK
26792,20240311,2,PAYMENT_AP,-816.39,EUR
26793,20241225,2,PAYMENT_AP,-1201.79,EUR
26794,20250408,2,PAYMENT_AP,-1016.98,EUR
26795,20250514,2,PAYMENT_AP,-4397.12,EUR
26796,20240301,1,PAYMENT_AP,-1569.81,CZK
26797,20260207,1,PAYMENT_AP,-1193.42,CZK
26798,20250603,1,PAYMENT_AP,-4134.45,CZK
26799,20250802,1,PAYMENT_AP,-1778.91,CZK
26800,20241223,2,PAYMENT_AP,-2076.86,EUR
26801,20251020,1,PAYMENT_AP,-1101.89,CZK
26802,20240416,1,PAYMENT_AP,-487.08,CZK
26803,20251210,1,PAYMENT_AP,-1096.4,CZK
26804,20250810,1,PAYMENT_AP,-1594.68,CZK
26805,20240415,2,PAYMENT_AP,-616.71,EUR
26806,20260215,1,PAYMENT_AP,-3358.99,CZK
26807,20250302,1,PAYMENT_AP,-1115.59,CZK
26808,20240429,1,PAYMENT_AP,-1012.8,CZK
26809,20241201,1,PAYMENT_AP,-913.12,CZK
26810,20240820,2,PAYMENT_AP,-4622.49,EUR
26811,20240727,1,PAYMENT_AP,-12438.17,CZK
26812,20250116,2,PAYMENT_AP,-895.97,EUR
26813,20240628,1,PAYMENT_AP,-507.56,CZK
26814,20241220,1,PAYMENT_AP,-853.64,CZK
26815,20241204,1,PAYMENT_AP,-964.07,CZK
26816,20240925,1,PAYMENT_AP,-1411.53,CZK
26817,20250110,1,PAYMENT_AP,-1479.73,CZK
26818,20240808,1,PAYMENT_AP,-6085.18,CZK
26819,20240911,2,PAYMENT_AP,-165.76,EUR
26820,20241031,1,PAYMENT_AP,-4841.75,CZK
26821,20240721,1,PAYMENT_AP,-59.71,CZK
26822,20260131,2,PAYMENT_AP,-1173.72,EUR
26823,20250726,2,PAYMENT_AP,-6071.65,EUR
26824,20241114,1,PAYMENT_AP,-6805.17,CZK
26825,20240806,1,PAYMENT_AP,-862.69,CZK
26826,20250514,1,PAYMENT_AP,-1290.07,CZK
26827,20260306,2,PAYMENT_AP,-8752.56,EUR
26828,20250830,1,PAYMENT_AP,-5082.7,CZK
26829,20260201,1,PAYMENT_AP,-984.37,CZK
26830,20241214,1,PAYMENT_AP,-657.04,CZK
26831,20251106,1,PAYMENT_AP,-4478.76,CZK
26832,20260104,1,PAYMENT_AP,-743.61,CZK
26833,20240317,1,PAYMENT_AP,-1031.83,CZK
26834,20250308,1,PAYMENT_AP,-8920.42,CZK
26835,20251208,1,PAYMENT_AP,-6152.99,CZK
26836,20250925,1,PAYMENT_AP,-16726.05,CZK
26837,20240915,1,PAYMENT_AP,-1634.02,CZK
26838,20250515,2,PAYMENT_AP,-9642.81,EUR
26839,20250718,2,PAYMENT_AP,-1332.98,EUR
26840,20240610,1,PAYMENT_AP,-204.85,CZK
26841,20250305,1,PAYMENT_AP,-6811.76,CZK
26842,20240321,2,PAYMENT_AP,-418.21,EUR
26843,20240902,1,PAYMENT_AP,-1349.08,CZK
26844,20241012,2,PAYMENT_AP,-780.82,EUR
26845,20240908,2,PAYMENT_AP,-3944.15,EUR
26846,20240906,1,PAYMENT_AP,-7884.07,CZK
26847,20250316,1,PAYMENT_AP,-621.12,CZK
26848,20240609,2,PAYMENT_AP,-913.58,EUR
26849,20260118,2,PAYMENT_AP,-11878.81,EUR
26850,20250130,1,PAYMENT_AP,-10015.5,CZK
26851,20240721,2,PAYMENT_AP,-6939.25,EUR
26852,20251120,1,PAYMENT_AP,-516.76,CZK
26853,20250928,1,PAYMENT_AP,-284.78,CZK
26854,20240420,1,PAYMENT_AP,-7994.3,CZK
26855,20251216,2,PAYMENT_AP,-1267.75,EUR
26856,20240425,1,PAYMENT_AP,-10298.82,CZK
26857,20260106,2,PAYMENT_AP,-647.65,EUR
26858,20251018,2,PAYMENT_AP,-1657.65,EUR
26859,20250211,1,PAYMENT_AP,-1005.76,CZK
26860,20240805,1,PAYMENT_AP,-962.72,CZK
26861,20250810,1,PAYMENT_AP,-1795.33,CZK
26862,20250318,1,PAYMENT_AP,-564.57,CZK
26863,20251013,2,PAYMENT_AP,-1431.12,EUR
26864,20240609,1,PAYMENT_AP,-302.94,CZK
26865,20250312,1,PAYMENT_AP,-300.51,CZK
26866,20251219,1,PAYMENT_AP,-613.55,CZK
26867,20250612,2,PAYMENT_AP,-977.06,EUR
26868,20250130,1,PAYMENT_AP,-657.47,CZK
26869,20251213,2,PAYMENT_AP,-5919.35,EUR
26870,20240711,1,PAYMENT_AP,-2144.4,CZK
26871,20250728,1,PAYMENT_AP,-7511.46,CZK
26872,20240330,2,PAYMENT_AP,-6423.56,EUR
26873,20251230,1,PAYMENT_AP,-11572.05,CZK
26874,20250610,1,PAYMENT_AP,-11128.7,CZK
26875,20240714,1,PAYMENT_AP,-859.69,CZK
26876,20240630,2,PAYMENT_AP,-4186.85,EUR
26877,20240224,1,PAYMENT_AP,-773.07,CZK
26878,20250404,1,PAYMENT_AP,-1006.33,CZK
26879,20250813,1,PAYMENT_AP,-7511.54,CZK
26880,20240602,2,PAYMENT_AP,-848.27,EUR
26881,20250625,1,PAYMENT_AP,-1063.08,CZK
26882,20240621,1,PAYMENT_AP,-4863.12,CZK
26883,20240824,1,PAYMENT_AP,-6006.74,CZK
26884,20250824,2,PAYMENT_AP,-1485.04,EUR
26885,20250626,1,PAYMENT_AP,-1767.69,CZK
26886,20250605,2,PAYMENT_AP,-178.08,EUR
26887,20250604,1,PAYMENT_AP,-950.46,CZK
26888,20250620,2,PAYMENT_AP,-827.37,EUR
26889,20241228,2,PAYMENT_AP,-7555.35,EUR
26890,20240630,1,PAYMENT_AP,-834.97,CZK
26891,20241201,1,PAYMENT_AP,-821.14,CZK
26892,20251213,1,PAYMENT_AP,-1059.06,CZK
26893,20250922,1,PAYMENT_AP,-880.68,CZK
26894,20250424,1,PAYMENT_AP,-9425.99,CZK
26895,20241107,2,PAYMENT_AP,-1188.19,EUR
26896,20250131,2,PAYMENT_AP,-521.38,EUR
26897,20241105,1,PAYMENT_AP,-1111.1,CZK
26898,20241230,1,PAYMENT_AP,-705.16,CZK
26899,20240322,1,PAYMENT_AP,-1017.32,CZK
26900,20241229,2,PAYMENT_AP,-3827.94,EUR
26901,20251214,1,PAYMENT_AP,-1051.33,CZK
26902,20250918,2,PAYMENT_AP,-1462.33,EUR
26903,20241009,1,PAYMENT_AP,-1767.86,CZK
26904,20250905,1,PAYMENT_AP,-244.93,CZK
26905,20250324,2,PAYMENT_AP,-8392.04,EUR
26906,20240716,2,PAYMENT_AP,-855.54,EUR
26907,20250111,2,PAYMENT_AP,-4552.95,EUR
26908,20240926,1,PAYMENT_AP,-6320.93,CZK
26909,20240906,1,PAYMENT_AP,-2235.13,CZK
26910,20260214,1,PAYMENT_AP,-2779.13,CZK
26911,20250313,1,PAYMENT_AP,-399.0,CZK
26912,20250517,1,PAYMENT_AP,-12229.24,CZK
26913,20250602,1,PAYMENT_AP,-6924.0,CZK
26914,20250318,1,PAYMENT_AP,-1057.32,CZK
26915,20240306,1,PAYMENT_AP,-859.92,CZK
26916,20241107,2,PAYMENT_AP,-448.08,EUR
26917,20251111,2,PAYMENT_AP,-6457.71,EUR
26918,20240828,1,PAYMENT_AP,-1084.23,CZK
26919,20250923,1,PAYMENT_AP,-9722.8,CZK
26920,20250916,2,PAYMENT_AP,-1903.94,EUR
26921,20260102,1,PAYMENT_AP,-6198.1,CZK
26922,20251007,2,PAYMENT_AP,-13414.23,EUR
26923,20240608,1,PAYMENT_AP,-14559.13,CZK
26924,20240417,1,PAYMENT_AP,-3557.26,CZK
26925,20250730,1,PAYMENT_AP,-7240.89,CZK
26926,20240422,2,PAYMENT_AP,-2807.83,EUR
26927,20250322,2,PAYMENT_AP,-927.89,EUR
26928,20240903,1,PAYMENT_AP,-702.84,CZK
26929,20240311,2,PAYMENT_AP,-861.87,EUR
26930,20241207,2,PAYMENT_AP,-773.43,EUR
26931,20260107,1,PAYMENT_AP,-539.18,CZK
26932,20240527,1,PAYMENT_AP,-680.93,CZK
26933,20250502,1,PAYMENT_AP,-1146.99,CZK
26934,20240902,2,PAYMENT_AP,-667.8,EUR
26935,20250902,1,PAYMENT_AP,-9632.12,CZK
26936,20250310,1,PAYMENT_AP,-587.48,CZK
26937,20240506,1,PAYMENT_AP,-6137.12,CZK
26938,20240729,2,PAYMENT_AP,-6175.84,EUR
26939,20240807,1,PAYMENT_AP,-939.41,CZK
26940,20250902,2,PAYMENT_AP,-1121.91,EUR
26941,20240630,2,PAYMENT_AP,-8430.92,EUR
26942,20250812,1,PAYMENT_AP,-1761.22,CZK
26943,20250728,1,PAYMENT_AP,-12959.4,CZK
26944,20250427,1,PAYMENT_AP,-1364.98,CZK
26945,20251215,1,PAYMENT_AP,-1185.78,CZK
26946,20240324,2,PAYMENT_AP,-779.32,EUR
26947,20250419,2,PAYMENT_AP,-9314.73,EUR
26948,20250829,2,PAYMENT_AP,-1486.52,EUR
26949,20250620,1,PAYMENT_AP,-767.78,CZK
26950,20241227,1,PAYMENT_AP,-4851.11,CZK
26951,20251015,2,PAYMENT_AP,-4447.33,EUR
26952,20240921,1,PAYMENT_AP,-7299.43,CZK
26953,20240629,1,PAYMENT_AP,-12096.8,CZK
26954,20240608,1,PAYMENT_AP,-552.24,CZK
26955,20250223,2,PAYMENT_AP,-6797.26,EUR
26956,20240714,2,PAYMENT_AP,-12237.23,EUR
26957,20250423,2,PAYMENT_AP,-592.98,EUR
26958,20250916,2,PAYMENT_AP,-14365.84,EUR
26959,20250709,1,PAYMENT_AP,-671.69,CZK
26960,20250922,2,PAYMENT_AP,-1669.6,EUR
26961,20240722,1,PAYMENT_AP,-967.64,CZK
26962,20240629,1,PAYMENT_AP,-1748.5,CZK
26963,20251127,1,PAYMENT_AP,-1464.47,CZK
26964,20241124,1,PAYMENT_AP,-1047.97,CZK
26965,20250416,2,PAYMENT_AP,-1211.45,EUR
26966,20250128,1,PAYMENT_AP,-1154.91,CZK
26967,20251020,1,PAYMENT_AP,-998.34,CZK
26968,20251107,2,PAYMENT_AP,-433.38,EUR
26969,20241115,1,PAYMENT_AP,-6008.68,CZK
26970,20250916,1,PAYMENT_AP,-6584.58,CZK
26971,20240919,1,PAYMENT_AP,-5159.0,CZK
26972,20241231,1,PAYMENT_AP,-712.97,CZK
26973,20240526,1,PAYMENT_AP,-925.72,CZK
26974,20240521,1,PAYMENT_AP,-11656.68,CZK
26975,20241030,1,PAYMENT_AP,-1224.5,CZK
26976,20260211,1,PAYMENT_AP,-11623.48,CZK
26977,20241104,1,PAYMENT_AP,-3932.2,CZK
26978,20250122,1,PAYMENT_AP,-4522.49,CZK
26979,20240803,1,PAYMENT_AP,-2993.46,CZK
26980,20251202,1,PAYMENT_AP,-5310.59,CZK
26981,20241227,2,PAYMENT_AP,-8521.84,EUR
26982,20240708,2,PAYMENT_AP,-8140.16,EUR
26983,20240523,1,PAYMENT_AP,-812.12,CZK
26984,20240613,1,PAYMENT_AP,-1391.08,CZK
26985,20240628,1,PAYMENT_AP,-7778.76,CZK
26986,20250802,1,PAYMENT_AP,-1963.41,CZK
26987,20260120,1,PAYMENT_AP,-10095.03,CZK
26988,20250409,1,PAYMENT_AP,-741.67,CZK
26989,20250626,1,PAYMENT_AP,-1510.86,CZK
26990,20250214,1,PAYMENT_AP,-170.61,CZK
26991,20260129,1,PAYMENT_AP,-988.34,CZK
26992,20240909,2,PAYMENT_AP,-855.73,EUR
26993,20250611,1,PAYMENT_AP,-1192.1,CZK
26994,20250907,1,PAYMENT_AP,-1459.35,CZK
26995,20250324,2,PAYMENT_AP,-4222.44,EUR
26996,20250507,1,PAYMENT_AP,-614.85,CZK
26997,20241027,1,PAYMENT_AP,-754.88,CZK
26998,20240711,2,PAYMENT_AP,-14808.26,EUR
26999,20250825,2,PAYMENT_AP,-14983.8,EUR
27000,20250223,1,PAYMENT_AP,-5128.19,CZK
27001,20251121,1,PAYMENT_AP,-1211.93,CZK
27002,20240930,1,PAYMENT_AP,-10809.74,CZK
27003,20241215,1,PAYMENT_AP,-1266.58,CZK
27004,20241119,1,PAYMENT_AP,-1495.57,CZK
27005,20240916,1,PAYMENT_AP,-7994.76,CZK
27006,20240420,1,PAYMENT_AP,-4709.26,CZK
27007,20240403,1,PAYMENT_AP,-2082.22,CZK
27008,20240218,1,PAYMENT_AP,-3178.76,CZK
27009,20251226,1,PAYMENT_AP,-4409.25,CZK
27010,20240323,1,PAYMENT_AP,-3490.01,CZK
27011,20260218,1,PAYMENT_AP,-7795.81,CZK
27012,20251010,1,PAYMENT_AP,-702.79,CZK
27013,20250412,2,PAYMENT_AP,-4703.5,EUR
27014,20250204,1,PAYMENT_AP,-2414.15,CZK
27015,20250525,2,PAYMENT_AP,-1692.99,EUR
27016,20251121,2,PAYMENT_AP,-1756.61,EUR
27017,20250823,2,PAYMENT_AP,-1056.52,EUR
27018,20240910,1,PAYMENT_AP,-971.17,CZK
27019,20260204,2,PAYMENT_AP,-3849.07,EUR
27020,20240228,1,PAYMENT_AP,-817.48,CZK
27021,20250314,1,PAYMENT_AP,-649.81,CZK
27022,20251203,1,PAYMENT_AP,-1300.03,CZK
27023,20250210,1,PAYMENT_AP,-4349.37,CZK
27024,20241025,2,PAYMENT_AP,-11233.78,EUR
27025,20240420,1,PAYMENT_AP,-10868.41,CZK
27026,20250526,2,PAYMENT_AP,-1665.78,EUR
27027,20250625,2,PAYMENT_AP,-252.97,EUR
27028,20250601,1,PAYMENT_AP,-733.61,CZK
27029,20240718,2,PAYMENT_AP,-9569.66,EUR
27030,20251229,1,PAYMENT_AP,-732.15,CZK
27031,20241013,2,PAYMENT_AP,-8451.51,EUR
27032,20250530,1,PAYMENT_AP,-764.11,CZK
27033,20240919,1,PAYMENT_AP,-738.92,CZK
27034,20241123,2,PAYMENT_AP,-8764.99,EUR
27035,20250501,1,PAYMENT_AP,-1174.47,CZK
27036,20250715,1,PAYMENT_AP,-1485.64,CZK
27037,20240322,2,PAYMENT_AP,-1001.41,EUR
27038,20250610,1,PAYMENT_AP,-7452.34,CZK
27039,20250223,1,PAYMENT_AP,-717.04,CZK
27040,20250713,2,PAYMENT_AP,-8045.1,EUR
27041,20241212,1,PAYMENT_AP,-9081.69,CZK
27042,20240928,1,PAYMENT_AP,-485.54,CZK
27043,20240419,1,PAYMENT_AP,-9722.26,CZK
27044,20240623,2,PAYMENT_AP,-1256.87,EUR
27045,20240412,1,PAYMENT_AP,-6124.79,CZK
27046,20250508,1,PAYMENT_AP,-1183.34,CZK
27047,20250827,1,PAYMENT_AP,-911.19,CZK
27048,20250921,2,PAYMENT_AP,-2545.55,EUR
27049,20240424,2,PAYMENT_AP,-4065.32,EUR
27050,20250511,1,PAYMENT_AP,-611.46,CZK
27051,20251223,1,PAYMENT_AP,-5817.15,CZK
27052,20241023,1,PAYMENT_AP,-1037.45,CZK
27053,20251207,2,PAYMENT_AP,-7398.27,EUR
27054,20240419,2,PAYMENT_AP,-232.68,EUR
27055,20240224,1,PAYMENT_AP,-1040.11,CZK
27056,20260207,1,PAYMENT_AP,-5610.62,CZK
27057,20251203,1,PAYMENT_AP,-1104.95,CZK
27058,20260212,1,PAYMENT_AP,-5006.54,CZK
27059,20240304,1,PAYMENT_AP,-8697.06,CZK
27060,20251023,2,PAYMENT_AP,-915.43,EUR
27061,20241221,2,PAYMENT_AP,-562.47,EUR
27062,20251128,1,PAYMENT_AP,-9297.34,CZK
27063,20250418,1,PAYMENT_AP,-1093.41,CZK
27064,20251002,1,PAYMENT_AP,-684.75,CZK
27065,20241222,1,PAYMENT_AP,-840.29,CZK
27066,20241008,1,PAYMENT_AP,-6882.89,CZK
27067,20250726,1,PAYMENT_AP,-6581.84,CZK
27068,20250926,1,PAYMENT_AP,-11445.78,CZK
27069,20250524,1,PAYMENT_AP,-1184.51,CZK
27070,20241223,1,PAYMENT_AP,-775.97,CZK
27071,20250405,1,PAYMENT_AP,-5592.78,CZK
27072,20250422,1,PAYMENT_AP,-1447.01,CZK
27073,20240930,1,PAYMENT_AP,-1759.52,CZK
27074,20240324,1,PAYMENT_AP,-1151.09,CZK
27075,20240910,1,PAYMENT_AP,-1599.29,CZK
27076,20251114,1,PAYMENT_AP,-199.47,CZK
27077,20251004,1,PAYMENT_AP,-12579.39,CZK
27078,20240510,1,PAYMENT_AP,-971.2,CZK
27079,20250908,2,PAYMENT_AP,-924.92,EUR
27080,20241219,1,PAYMENT_AP,-1333.75,CZK
27081,20240302,2,PAYMENT_AP,-390.52,EUR
27082,20251002,1,PAYMENT_AP,-4512.14,CZK
27083,20240317,1,PAYMENT_AP,-684.33,CZK
27084,20240213,1,PAYMENT_AP,-4957.82,CZK
27085,20240220,1,PAYMENT_AP,-483.34,CZK
27086,20250716,1,PAYMENT_AP,-1286.73,CZK
27087,20241225,1,PAYMENT_AP,-1549.46,CZK
27088,20250526,2,PAYMENT_AP,-10076.73,EUR
27089,20250105,2,PAYMENT_AP,-783.17,EUR
27090,20250401,2,PAYMENT_AP,-1863.33,EUR
27091,20250519,2,PAYMENT_AP,-8778.4,EUR
27092,20250511,1,PAYMENT_AP,-1179.73,CZK
27093,20251019,1,PAYMENT_AP,-1211.39,CZK
27094,20240908,2,PAYMENT_AP,-11900.45,EUR
27095,20240329,2,PAYMENT_AP,-624.97,EUR
27096,20240616,1,PAYMENT_AP,-605.24,CZK
27097,20240309,1,PAYMENT_AP,-1184.95,CZK
27098,20241109,1,PAYMENT_AP,-509.01,CZK
27099,20240523,2,PAYMENT_AP,-4359.35,EUR
27100,20250925,2,PAYMENT_AP,-6661.48,EUR
27101,20250304,2,PAYMENT_AP,-10410.51,EUR
27102,20250901,1,PAYMENT_AP,-1021.66,CZK
27103,20250604,2,PAYMENT_AP,-920.44,EUR
27104,20241019,1,PAYMENT_AP,-6723.86,CZK
27105,20240519,1,PAYMENT_AP,-5865.04,CZK
27106,20251029,2,PAYMENT_AP,-1209.8,EUR
27107,20250210,1,PAYMENT_AP,-1322.43,CZK
27108,20240319,1,PAYMENT_AP,-765.12,CZK
27109,20240514,2,PAYMENT_AP,-3924.78,EUR
27110,20241219,1,PAYMENT_AP,-1276.51,CZK
27111,20241012,2,PAYMENT_AP,-577.53,EUR
27112,20241016,2,PAYMENT_AP,-687.15,EUR
27113,20240728,1,PAYMENT_AP,-1271.3,CZK
27114,20251103,1,PAYMENT_AP,-10022.49,CZK
27115,20241007,1,PAYMENT_AP,-11432.47,CZK
27116,20240911,1,PAYMENT_AP,-793.62,CZK
27117,20241228,1,PAYMENT_AP,-665.96,CZK
27118,20250208,1,PAYMENT_AP,-1686.86,CZK
27119,20251103,2,PAYMENT_AP,-8183.81,EUR
27120,20250826,1,PAYMENT_AP,-10235.69,CZK
27121,20240207,1,PAYMENT_AP,-4875.21,CZK
27122,20240421,1,PAYMENT_AP,-5571.81,CZK
27123,20251021,1,PAYMENT_AP,-11000.51,CZK
27124,20240401,1,PAYMENT_AP,-2421.81,CZK
27125,20250424,1,PAYMENT_AP,-1120.77,CZK
27126,20240414,1,PAYMENT_AP,-1312.72,CZK
27127,20250307,2,PAYMENT_AP,-6264.81,EUR
27128,20241225,1,PAYMENT_AP,-9689.79,CZK
27129,20240621,2,PAYMENT_AP,-1187.36,EUR
27130,20250421,1,PAYMENT_AP,-2582.55,CZK
27131,20240820,1,PAYMENT_AP,-6871.33,CZK
27132,20251005,1,PAYMENT_AP,-1451.74,CZK
27133,20240502,2,PAYMENT_AP,-804.04,EUR
27134,20251221,1,PAYMENT_AP,-5415.65,CZK
27135,20240415,2,PAYMENT_AP,-7580.87,EUR
27136,20251107,2,PAYMENT_AP,-11550.2,EUR
27137,20250809,1,PAYMENT_AP,-1917.83,CZK
27138,20240326,2,PAYMENT_AP,-732.1,EUR
27139,20240625,1,PAYMENT_AP,-1434.04,CZK
27140,20241003,1,PAYMENT_AP,-2070.57,CZK
27141,20250211,1,PAYMENT_AP,-1033.84,CZK
27142,20240413,1,PAYMENT_AP,-8080.18,CZK
27143,20250526,1,PAYMENT_AP,-11013.72,CZK
27144,20250307,1,PAYMENT_AP,-7864.5,CZK
27145,20240618,1,PAYMENT_AP,-4545.78,CZK
27146,20260125,1,PAYMENT_AP,-266.41,CZK
27147,20251012,2,PAYMENT_AP,-4108.34,EUR
27148,20250712,1,PAYMENT_AP,-1232.34,CZK
27149,20241213,1,PAYMENT_AP,-7587.17,CZK
27150,20260131,2,PAYMENT_AP,-8544.14,EUR
27151,20240211,1,PAYMENT_AP,-6849.86,CZK
27152,20250210,1,PAYMENT_AP,-845.89,CZK
27153,20250408,2,PAYMENT_AP,-1264.9,EUR
