invoice_id,date_key,due_date_key,paid_date_key,entity_id,customer_id,invoice_amount,currency
56215,20251218,20251220,20251226,1,894,720.78,CZK
56216,20251218,20251222,,1,919,1967.49,CZK
56217,20251218,20251224,,1,946,448.74,CZK
56218,20251218,20251218,20251224,1,953,4451.16,CZK
56219,20251218,20251221,20251226,1,959,1782.86,CZK
56220,20251218,20260127,20260213,1,965,8176.57,CZK
56221,20251218,20251220,20251219,1,1063,477.61,CZK
56222,20251218,20260120,20260130,1,1103,423.34,CZK
56223,20251218,20251225,20251228,1,1156,4741.95,CZK
56224,20251218,20251222,20251223,1,1170,212.97,CZK
56225,20251218,20251224,20251223,1,1183,138.58,CZK
56226,20251218,20251222,20251228,1,1184,665.44,CZK
56227,20251218,20251224,20251224,1,1192,4989.84,CZK
56228,20251218,20251221,20251225,2,36,3528.12,EUR
56229,20251218,20260126,20260208,2,168,1990.04,EUR
56230,20251218,20251218,20251225,2,335,657.32,EUR
56231,20251218,20260118,20260131,2,340,5731.51,EUR
56232,20251218,20251221,,2,387,5910.53,EUR
56233,20251218,20260122,20260204,2,420,4915.21,EUR
56234,20251218,20251221,20251226,2,500,2613.84,EUR
56235,20251218,20251220,20251225,2,601,6135.92,EUR
56236,20251218,20260124,20260202,2,632,2344.07,EUR
56237,20251218,20251219,20251223,2,669,467.07,EUR
56238,20251218,20251220,20251219,2,775,674.54,EUR
56239,20251218,20251223,20251228,2,792,5416.11,EUR
56240,20251218,20251225,,2,814,637.89,EUR
56241,20251218,20251222,20251228,2,836,8386.61,EUR
56242,20251218,20251224,20251230,2,843,608.85,EUR
56243,20251218,20251224,20251224,2,844,211.26,EUR
56244,20251218,20251224,20251230,2,933,5915.53,EUR
56245,20251218,20251222,,2,953,3432.03,EUR
56246,20251218,20260115,20260121,2,1130,5241.79,EUR
56247,20251218,20251218,20251222,2,1159,1663.18,EUR
56248,20251218,20260116,20260203,2,1166,5199.01,EUR
56249,20251219,20251226,20251225,1,5,228.39,CZK
56250,20251219,20260127,20260124,1,104,6021.43,CZK
56251,20251219,20251220,,1,115,295.14,CZK
56252,20251219,20260113,20260119,1,117,219.45,CZK
56253,20251219,20251223,20251223,1,133,224.61,CZK
56254,20251219,20251224,20251224,1,140,5567.59,CZK
56255,20251219,20260125,20260204,1,170,751.42,CZK
56256,20251219,20251222,20251223,1,187,5678.5,CZK
56257,20251219,20260118,20260123,1,202,4032.43,CZK
56258,20251219,20251223,20251230,1,213,3493.27,CZK
56259,20251219,20251220,20251223,1,222,4096.06,CZK
56260,20251219,20251223,20251230,1,290,7326.26,CZK
56261,20251219,20251219,20251221,1,311,3968.47,CZK
56262,20251219,20251222,20251221,1,322,1777.46,CZK
56263,20251219,20251220,20251226,1,331,1983.08,CZK
56264,20251219,20251226,20251225,1,337,3531.9,CZK
56265,20251219,20251222,20251225,1,424,6155.19,CZK
56266,20251219,20251219,,1,450,3547.44,CZK
56267,20251219,20251220,20251225,1,517,5325.08,CZK
56268,20251219,20260126,20260207,1,520,465.68,CZK
56269,20251219,20251219,20251222,1,526,3522.51,CZK
56270,20251219,20251224,20251230,1,533,4194.55,CZK
56271,20251219,20251221,20251226,1,539,5971.93,CZK
56272,20251219,20251224,20251230,1,561,6230.11,CZK
56273,20251219,20260119,20260206,1,591,14269.45,CZK
56274,20251219,20251223,20251224,1,597,1811.06,CZK
56275,20251219,20251225,20251225,1,638,4101.38,CZK
56276,20251219,20251223,20251223,1,647,2058.55,CZK
56277,20251219,20251225,20260101,1,682,5358.63,CZK
56278,20251219,20251221,20251222,1,697,5043.6,CZK
56279,20251219,20251219,20251226,1,698,14028.89,CZK
56280,20251219,20260131,20260208,1,715,3690.25,CZK
56281,20251219,20251224,20251230,1,733,4547.01,CZK
56282,20251219,20251224,20251230,1,794,303.95,CZK
56283,20251219,20251221,20251224,1,798,14018.44,CZK
56284,20251219,20251224,20251225,1,814,2004.12,CZK
56285,20251219,20251219,20251220,1,855,239.95,CZK
56286,20251219,20251219,20251219,1,882,3465.4,CZK
56287,20251219,20251222,20251229,1,885,2740.79,CZK
56288,20251219,20260131,20260128,1,928,7508.41,CZK
56289,20251219,20251223,20251224,1,952,4069.44,CZK
56290,20251219,20251219,20251226,1,953,2690.27,CZK
56291,20251219,20260115,,1,956,293.59,CZK
56292,20251219,20251219,20251224,1,973,8592.42,CZK
56293,20251219,20251226,20251228,1,975,408.2,CZK
56294,20251219,20251219,20251225,1,989,3438.95,CZK
56295,20251219,20251226,20251231,1,1017,719.7,CZK
56296,20251219,20251220,20251220,1,1019,3501.56,CZK
56297,20251219,20251224,20251224,1,1052,5401.78,CZK
56298,20251219,20251226,20251229,1,1056,1778.97,CZK
56299,20251219,20251222,20251221,1,1068,7252.45,CZK
56300,20251219,20251223,20251227,1,1072,670.36,CZK
56301,20251219,20260113,,1,1082,5120.21,CZK
56302,20251219,20251224,20251223,1,1126,5647.53,CZK
56303,20251219,20251224,20251225,1,1172,1787.27,CZK
56304,20251219,20251219,,1,1173,504.79,CZK
56305,20251219,20260130,20260130,1,1174,663.05,CZK
56306,20251219,20251224,20251227,1,1192,8570.15,CZK
56307,20251219,20251220,20251226,1,1200,443.44,CZK
56308,20251219,20260128,20260210,2,32,8227.72,EUR
56309,20251219,20251221,20251225,2,89,2715.75,EUR
56310,20251219,20251226,20251225,2,121,2050.61,EUR
56311,20251219,20251226,20260101,2,210,5706.24,EUR
56312,20251219,20260130,,2,358,8266.21,EUR
56313,20251219,20260128,20260128,2,406,1992.59,EUR
56314,20251219,20260116,,2,418,7962.71,EUR
56315,20251219,20251221,20251224,2,561,710.72,EUR
56316,20251219,20251225,20251230,2,600,4762.6,EUR
56317,20251219,20251221,20251222,2,650,1976.77,EUR
56318,20251219,20251219,20251222,2,676,696.49,EUR
56319,20251219,20251221,20251224,2,768,13879.92,EUR
56320,20251219,20251222,,2,772,3849.97,EUR
56321,20251219,20251224,,2,824,7534.75,EUR
56322,20251219,20260115,20260120,2,825,1797.14,EUR
56323,20251219,20251226,20251230,2,832,503.87,EUR
56324,20251219,20260123,20260120,2,934,5110.94,EUR
56325,20251219,20251225,20251225,2,966,237.17,EUR
56326,20251219,20251220,20251222,2,1033,629.77,EUR
56327,20251219,20251226,20251230,2,1050,513.73,EUR
56328,20251219,20260113,20260118,2,1106,3850.18,EUR
56329,20251219,20251223,,2,1112,12210.87,EUR
56330,20251219,20251221,20251226,2,1147,470.93,EUR
56331,20251219,20260202,20260203,2,1150,3323.32,EUR
56332,20251219,20260120,20260203,2,1152,5549.27,EUR
56333,20251220,20251223,20251225,1,35,321.72,CZK
56334,20251220,20251227,20251229,1,41,1971.84,CZK
56335,20251220,20251225,20251230,1,82,3973.3,CZK
56336,20251220,20251224,20251228,1,124,5947.16,CZK
56337,20251220,20251222,20251222,1,131,4936.86,CZK
56338,20251220,20251224,20251224,1,142,1954.46,CZK
56339,20251220,20251220,20251226,1,154,1874.16,CZK
56340,20251220,20251224,,1,165,3594.4,CZK
56341,20251220,20260115,20260131,1,182,2064.83,CZK
56342,20251220,20260121,,1,201,647.84,CZK
56343,20251220,20251223,20251222,1,205,4068.25,CZK
56344,20251220,20260203,20260208,1,279,216.82,CZK
56345,20251220,20251220,20251220,1,352,163.53,CZK
56346,20251220,20251225,20251226,1,393,1307.52,CZK
56347,20251220,20251221,,1,415,1177.62,CZK
56348,20251220,20251224,20251227,1,423,322.29,CZK
56349,20251220,20260124,20260203,1,452,7358.5,CZK
56350,20251220,20251223,20251229,1,456,1188.12,CZK
56351,20251220,20260121,20260201,1,463,635.47,CZK
56352,20251220,20251220,20251219,1,466,6132.36,CZK
56353,20251220,20251223,20251226,1,491,8139.78,CZK
56354,20251220,20251225,20251225,1,498,2729.48,CZK
56355,20251220,20260118,20260129,1,520,290.14,CZK
56356,20251220,20251221,,1,522,1772.89,CZK
56357,20251220,20260122,20260120,1,572,1807.47,CZK
56358,20251220,20251223,,1,580,487.3,CZK
56359,20251220,20251223,,1,593,203.88,CZK
56360,20251220,20251224,20251230,1,594,2051.92,CZK
56361,20251220,20251221,20251224,1,647,497.28,CZK
56362,20251220,20251227,20251230,1,684,3980.25,CZK
56363,20251220,20251220,20251220,1,691,499.71,CZK
56364,20251220,20251224,20251228,1,701,145.18,CZK
56365,20251220,20251223,20251224,1,706,2455.53,CZK
56366,20251220,20260115,20260124,1,708,3563.46,CZK
56367,20251220,20260115,20260119,1,711,1664.21,CZK
56368,20251220,20260118,20260205,1,714,7333.04,CZK
56369,20251220,20251224,20251224,1,721,1965.65,CZK
56370,20251220,20251227,20251226,1,751,165.49,CZK
56371,20251220,20251227,20260103,1,807,1668.79,CZK
56372,20251220,20251224,20251227,1,819,1759.77,CZK
56373,20251220,20251223,20251229,1,836,2461.15,CZK
56374,20251220,20260125,20260202,1,854,734.58,CZK
56375,20251220,20251221,20251220,1,877,6193.19,CZK
56376,20251220,20251227,20251230,1,947,3640.0,CZK
56377,20251220,20251224,20251230,1,952,666.53,CZK
56378,20251220,20251222,20251224,1,1020,2014.1,CZK
56379,20251220,20251225,20251228,1,1029,465.08,CZK
56380,20251220,20251220,20251221,1,1042,3585.24,CZK
56381,20251220,20260121,20260127,1,1085,2038.84,CZK
56382,20251220,20251224,20251227,1,1092,4079.96,CZK
56383,20251220,20251223,20251225,1,1147,8168.39,CZK
56384,20251220,20251225,20251231,2,122,1683.82,EUR
56385,20251220,20251223,20251230,2,129,597.62,EUR
56386,20251220,20260121,20260205,2,233,5587.48,EUR
56387,20251220,20251224,20251230,2,308,424.45,EUR
56388,20251220,20260128,20260208,2,325,438.94,EUR
56389,20251220,20260130,20260212,2,377,344.54,EUR
56390,20251220,20260119,,2,405,5588.27,EUR
56391,20251220,20251220,20251225,2,475,582.35,EUR
56392,20251220,20251221,20251226,2,490,5274.95,EUR
56393,20251220,20260130,20260127,2,577,3816.67,EUR
56394,20251220,20251222,20251221,2,661,467.94,EUR
56395,20251220,20251223,20251227,2,701,1792.37,EUR
56396,20251220,20251227,20251228,2,746,1986.36,EUR
56397,20251220,20260115,,2,750,708.61,EUR
56398,20251220,20251222,20251229,2,840,460.05,EUR
56399,20251220,20251225,20251227,2,929,5439.23,EUR
56400,20251220,20260129,20260208,2,992,1714.33,EUR
56401,20251220,20251222,20251223,2,1012,8408.24,EUR
56402,20251220,20251223,20251223,2,1072,2470.8,EUR
56403,20251220,20260125,,2,1131,288.16,EUR
56404,20251220,20260118,,2,1163,144.08,EUR
56405,20251220,20251223,20251230,2,1179,4165.95,EUR
56406,20251221,20251223,20251225,1,22,3918.12,CZK
56407,20251221,20260126,20260124,1,23,7688.04,CZK
56408,20251221,20260120,20260130,1,24,3567.4,CZK
56409,20251221,20251223,20251226,1,67,158.0,CZK
56410,20251221,20251227,,1,79,3348.47,CZK
56411,20251221,20251227,20251227,1,86,4100.47,CZK
56412,20251221,20251228,20251231,1,124,1841.07,CZK
56413,20251221,20260130,20260206,1,139,1741.63,CZK
56414,20251221,20251228,20251230,1,144,2748.83,CZK
56415,20251221,20251222,20251225,1,186,3812.01,CZK
56416,20251221,20251225,20260101,1,208,1772.12,CZK
56417,20251221,20251222,20251222,1,215,703.82,CZK
56418,20251221,20251222,20251229,1,217,5353.69,CZK
56419,20251221,20251226,20251231,1,220,3427.56,CZK
56420,20251221,20260115,20260120,1,242,5257.78,CZK
56421,20251221,20251226,20260102,1,256,3617.64,CZK
56422,20251221,20251221,20251228,1,259,5245.25,CZK
56423,20251221,20260130,20260209,1,296,4370.61,CZK
56424,20251221,20251226,20251227,1,329,2735.27,CZK
56425,20251221,20251227,20251227,1,354,4389.49,CZK
56426,20251221,20251227,20251226,1,407,327.25,CZK
56427,20251221,20260120,20260117,1,414,332.61,CZK
56428,20251221,20260127,20260131,1,418,4847.29,CZK
56429,20251221,20251227,20251229,1,442,438.76,CZK
56430,20251221,20251221,20251228,1,464,3460.93,CZK
56431,20251221,20251221,20251222,1,473,5248.34,CZK
56432,20251221,20251223,20251227,1,476,3345.44,CZK
56433,20251221,20251222,20251228,1,530,4123.93,CZK
56434,20251221,20251227,20260101,1,534,641.29,CZK
56435,20251221,20260116,20260122,1,549,6116.21,CZK
56436,20251221,20260204,20260215,1,572,163.52,CZK
56437,20251221,20251221,,1,586,3473.04,CZK
56438,20251221,20251227,20251228,1,597,6122.92,CZK
56439,20251221,20260122,20260126,1,613,471.02,CZK
56440,20251221,20260203,20260217,1,627,680.28,CZK
56441,20251221,20251224,20251227,1,635,4102.5,CZK
56442,20251221,20251228,20251229,1,680,2014.81,CZK
56443,20251221,20251221,20251222,1,712,2004.6,CZK
56444,20251221,20251222,20251223,1,752,4015.73,CZK
56445,20251221,20251221,20251220,1,768,1871.19,CZK
56446,20251221,20251226,20260101,1,792,202.46,CZK
56447,20251221,20251222,20251223,1,793,4682.59,CZK
56448,20251221,20260119,20260131,1,817,715.31,CZK
56449,20251221,20251228,20251231,1,881,5697.0,CZK
56450,20251221,20251227,20251226,1,888,2853.34,CZK
56451,20251221,20260123,20260208,1,896,6028.98,CZK
56452,20251221,20251227,20251227,1,927,7279.58,CZK
56453,20251221,20251221,,1,930,4671.79,CZK
56454,20251221,20251225,20251226,1,960,338.81,CZK
56455,20251221,20251228,20251230,1,961,2040.43,CZK
56456,20251221,20251221,20251227,1,994,504.01,CZK
56457,20251221,20251226,20251226,1,998,500.1,CZK
56458,20251221,20251226,20251226,1,1000,250.82,CZK
56459,20251221,20260118,20260125,1,1023,1999.87,CZK
56460,20251221,20251223,20251229,1,1043,3411.35,CZK
56461,20251221,20251224,20251230,1,1054,435.85,CZK
56462,20251221,20260118,20260131,1,1114,5415.1,CZK
56463,20251221,20260123,20260129,1,1135,2015.84,CZK
56464,20251221,20260123,20260206,1,1150,640.86,CZK
56465,20251221,20251226,20251230,1,1153,3698.79,CZK
56466,20251221,20251222,20251227,1,1180,218.31,CZK
56467,20251221,20251227,20260102,1,1191,141.06,CZK
56468,20251221,20251228,20251231,2,122,5407.19,EUR
56469,20251221,20251223,20251225,2,228,6134.86,EUR
56470,20251221,20251224,20251229,2,240,9428.26,EUR
56471,20251221,20251223,20251228,2,289,4860.99,EUR
56472,20251221,20260202,,2,299,3750.19,EUR
56473,20251221,20260123,20260131,2,382,207.09,EUR
56474,20251221,20251226,,2,586,628.16,EUR
56475,20251221,20251225,20251229,2,588,5085.39,EUR
56476,20251221,20251222,20251229,2,636,2322.82,EUR
56477,20251221,20260201,20260217,2,640,209.86,EUR
56478,20251221,20260201,20260204,2,662,2010.62,EUR
56479,20251221,20251228,20251227,2,757,2745.87,EUR
56480,20251221,20251226,,2,792,4661.19,EUR
56481,20251221,20260204,20260215,2,825,1705.54,EUR
56482,20251221,20251225,20251226,2,826,2372.02,EUR
56483,20251221,20251228,20251229,2,887,2481.95,EUR
56484,20251221,20251227,20251227,2,925,2771.82,EUR
56485,20251221,20251228,20251231,2,946,1689.49,EUR
56486,20251221,20251224,20251230,2,997,252.27,EUR
56487,20251221,20251226,20251226,2,1054,450.67,EUR
56488,20251221,20251227,20251228,2,1154,3888.28,EUR
56489,20251221,20251222,20251224,2,1191,722.73,EUR
56490,20251221,20251221,20251227,2,1199,4865.85,EUR
56491,20251222,20260124,20260130,1,24,1739.76,CZK
56492,20251222,20251228,20260102,1,50,5458.0,CZK
56493,20251222,20260116,,1,53,6037.69,CZK
56494,20251222,20251229,20260105,1,67,3911.64,CZK
56495,20251222,20251229,20260105,1,71,3809.31,CZK
56496,20251222,20251223,20251223,1,90,3635.98,CZK
56497,20251222,20251225,20251226,1,95,1816.02,CZK
56498,20251222,20251226,20251227,1,96,8006.17,CZK
56499,20251222,20251227,20260101,1,120,5584.46,CZK
56500,20251222,20251228,20260103,1,144,654.42,CZK
56501,20251222,20251229,20260101,1,148,667.27,CZK
56502,20251222,20251228,20260104,1,156,4832.34,CZK
56503,20251222,20251229,20260102,1,183,9382.94,CZK
56504,20251222,20251222,20251221,1,206,1951.14,CZK
56505,20251222,20251224,20251230,1,207,1770.95,CZK
56506,20251222,20260203,20260131,1,214,503.93,CZK
56507,20251222,20251222,,1,221,6013.88,CZK
56508,20251222,20260127,20260130,1,236,3998.42,CZK
56509,20251222,20251223,20251228,1,258,4748.19,CZK
56510,20251222,20260125,20260129,1,265,651.61,CZK
56511,20251222,20251227,,1,372,1913.19,CZK
56512,20251222,20251223,20251222,1,409,14124.24,CZK
56513,20251222,20251222,20251221,1,417,5663.37,CZK
56514,20251222,20251226,20251229,1,421,170.47,CZK
56515,20251222,20251222,20251228,1,436,659.76,CZK
56516,20251222,20251229,20251231,1,442,700.6,CZK
56517,20251222,20251228,20260103,1,461,6059.1,CZK
56518,20251222,20251228,20260101,1,481,1760.91,CZK
56519,20251222,20251222,20251228,1,505,8520.48,CZK
56520,20251222,20251225,20251230,1,517,1778.03,CZK
56521,20251222,20251222,20251224,1,524,5736.78,CZK
56522,20251222,20251223,20251224,1,531,5979.63,CZK
56523,20251222,20251225,20251226,1,560,2856.69,CZK
56524,20251222,20251227,20251228,1,571,4041.67,CZK
56525,20251222,20251222,20251229,1,573,5471.47,CZK
56526,20251222,20260125,20260213,1,575,2684.3,CZK
56527,20251222,20251229,20251230,1,615,157.09,CZK
56528,20251222,20251229,20260101,1,624,2713.46,CZK
56529,20251222,20251229,20251230,1,686,213.73,CZK
56530,20251222,20251229,20251228,1,694,2053.21,CZK
56531,20251222,20260117,20260203,1,714,6140.75,CZK
56532,20251222,20251224,20251230,1,717,8593.05,CZK
56533,20251222,20251222,20251229,1,738,3343.63,CZK
56534,20251222,20251226,20251231,1,770,2056.84,CZK
56535,20251222,20251227,20251229,1,778,8534.59,CZK
56536,20251222,20260131,20260129,1,782,1299.78,CZK
56537,20251222,20251225,20251227,1,792,3834.41,CZK
56538,20251222,20251225,20251226,1,818,5758.52,CZK
56539,20251222,20260201,,1,842,249.49,CZK
56540,20251222,20251226,20251230,1,870,4054.85,CZK
56541,20251222,20251229,20251231,1,921,14287.23,CZK
56542,20251222,20251224,20251226,1,931,241.52,CZK
56543,20251222,20251224,,1,963,3982.57,CZK
56544,20251222,20251224,20251225,1,975,2704.26,CZK
56545,20251222,20251226,20251226,1,996,5456.81,CZK
56546,20251222,20251222,20251221,1,1063,4088.44,CZK
56547,20251222,20260204,20260214,1,1114,7577.92,CZK
56548,20251222,20251229,20260103,1,1127,13311.29,CZK
56549,20251222,20251228,20260104,1,1182,5359.58,CZK
56550,20251222,20251228,20251229,2,70,13866.67,EUR
56551,20251222,20251227,20260102,2,81,14261.07,EUR
56552,20251222,20251227,20251231,2,94,5687.27,EUR
56553,20251222,20260119,20260207,2,143,7572.71,EUR
56554,20251222,20251228,20251231,2,184,4610.28,EUR
56555,20251222,20251226,20251227,2,263,5786.68,EUR
56556,20251222,20260128,20260214,2,358,704.22,EUR
56557,20251222,20251222,20251227,2,368,8230.45,EUR
56558,20251222,20251225,20251229,2,507,419.38,EUR
56559,20251222,20251229,,2,509,8389.25,EUR
56560,20251222,20251229,20251231,2,513,5003.8,EUR
56561,20251222,20251223,20251226,2,569,2638.91,EUR
56562,20251222,20251226,20251228,2,618,2030.32,EUR
56563,20251222,20260131,20260208,2,639,208.2,EUR
56564,20251222,20251225,20251224,2,647,3576.81,EUR
56565,20251222,20251223,20251228,2,654,3565.71,EUR
56566,20251222,20251222,20251226,2,685,752.16,EUR
56567,20251222,20251226,20251227,2,699,4824.18,EUR
56568,20251222,20251225,20260101,2,700,5765.57,EUR
56569,20251222,20251223,20251229,2,733,4118.36,EUR
56570,20251222,20251225,20251228,2,734,1926.59,EUR
56571,20251222,20251227,20251228,2,799,744.35,EUR
56572,20251222,20251222,20251227,2,808,1732.35,EUR
56573,20251222,20251225,20251229,2,822,5823.61,EUR
56574,20251222,20260123,20260122,2,854,7876.13,EUR
56575,20251222,20260203,20260221,2,934,4424.29,EUR
56576,20251222,20251222,20251223,2,936,3491.02,EUR
56577,20251222,20251227,20251231,2,980,426.89,EUR
56578,20251222,20251229,20260105,2,1012,3453.27,EUR
56579,20251222,20260131,,2,1034,720.18,EUR
56580,20251222,20251226,20251228,2,1102,5431.17,EUR
56581,20251222,20251223,20251224,2,1199,9536.11,EUR
56582,20251223,20260201,20260214,1,21,5355.98,CZK
56583,20251223,20251224,20251230,1,61,9201.97,CZK
56584,20251223,20251225,20251230,1,75,745.13,CZK
56585,20251223,20251227,20251230,1,109,3823.24,CZK
56586,20251223,20251230,20251230,1,128,1302.55,CZK
56587,20251223,20260125,20260205,1,137,6016.22,CZK
56588,20251223,20260125,20260212,1,151,207.31,CZK
56589,20251223,20251223,20251230,1,157,500.18,CZK
56590,20251223,20251230,20260106,1,264,597.03,CZK
56591,20251223,20251228,,1,275,1832.35,CZK
56592,20251223,20251226,20251229,1,290,1935.5,CZK
56593,20251223,20251230,20260102,1,294,1812.06,CZK
56594,20251223,20251228,20260104,1,309,6123.65,CZK
56595,20251223,20251229,20251228,1,336,1844.9,CZK
56596,20251223,20251223,20251226,1,374,3624.94,CZK
56597,20251223,20251225,20251226,1,435,2779.57,CZK
56598,20251223,20251227,,1,464,463.07,CZK
56599,20251223,20251228,20251228,1,469,1891.2,CZK
56600,20251223,20251226,20251230,1,499,3593.33,CZK
56601,20251223,20251225,,1,504,3343.34,CZK
56602,20251223,20251230,20251231,1,505,2446.8599999999997,CZK
56603,20251223,20251223,20251225,1,586,4063.15,CZK
56604,20251223,20251227,20251229,1,596,6177.8,CZK
56605,20251223,20251229,20251230,1,637,6201.47,CZK
56606,20251223,20260124,20260121,1,657,747.65,CZK
56607,20251223,20251224,20251230,1,665,3504.7,CZK
56608,20251223,20260125,20260210,1,689,5192.22,CZK
56609,20251223,20251230,20251230,1,694,313.31,CZK
56610,20251223,20251227,20251230,1,732,1974.25,CZK
56611,20251223,20251224,,1,737,4744.83,CZK
56612,20251223,20251226,20251230,1,742,13655.73,CZK
56613,20251223,20251225,20251231,1,744,8313.48,CZK
56614,20251223,20260122,20260204,1,750,5535.15,CZK
56615,20251223,20251228,20251231,1,775,2030.06,CZK
56616,20251223,20251228,20251230,1,777,154.66,CZK
56617,20251223,20251229,20251229,1,793,2013.38,CZK
56618,20251223,20251227,20251228,1,800,560.05,CZK
56619,20251223,20251227,20251229,1,833,630.45,CZK
56620,20251223,20251228,20260103,1,859,5280.11,CZK
56621,20251223,20251227,20260103,1,870,494.21,CZK
56622,20251223,20251229,20260105,1,900,3648.7,CZK
56623,20251223,20251227,20251226,1,919,1845.99,CZK
56624,20251223,20251227,20251230,1,930,620.02,CZK
56625,20251223,20251225,20251227,1,953,2856.83,CZK
56626,20251223,20260202,,1,955,717.25,CZK
56627,20251223,20251229,20251230,1,977,1814.07,CZK
56628,20251223,20251228,20260104,1,1019,1968.97,CZK
56629,20251223,20251226,20251228,1,1035,5452.01,CZK
56630,20251223,20251226,20251226,1,1041,1916.14,CZK
56631,20251223,20251227,20251229,1,1079,505.47,CZK
56632,20251223,20260129,20260127,1,1083,1939.23,CZK
56633,20251223,20251226,20260102,1,1156,2045.62,CZK
56634,20251223,20251229,20251230,1,1179,218.15,CZK
56635,20251223,20251227,20251229,1,1191,1289.32,CZK
56636,20251223,20251224,20251230,1,1199,2463.48,CZK
56637,20251223,20251228,20260103,2,43,3981.92,EUR
56638,20251223,20251223,20251225,2,107,8613.36,EUR
56639,20251223,20251224,20251225,2,184,2032.4,EUR
56640,20251223,20251228,20260101,2,223,2365.79,EUR
56641,20251223,20251227,20251231,2,230,2822.46,EUR
56642,20251223,20251224,20251225,2,243,3476.1,EUR
56643,20251223,20251230,20260102,2,251,469.4,EUR
56644,20251223,20251223,20251227,2,378,4514.48,EUR
56645,20251223,20251228,,2,398,2500.71,EUR
56646,20251223,20251229,,2,444,8221.71,EUR
56647,20251223,20251226,20251230,2,526,4602.57,EUR
56648,20251223,20251228,20260104,2,573,5107.02,EUR
56649,20251223,20251227,20260101,2,609,8493.18,EUR
56650,20251223,20251227,20251231,2,610,5046.87,EUR
56651,20251223,20251227,,2,752,11611.97,EUR
56652,20251223,20251230,20260106,2,791,710.32,EUR
56653,20251223,20251230,,2,797,150.13,EUR
56654,20251223,20260202,20260207,2,905,1981.45,EUR
56655,20251223,20251229,20251230,2,943,5499.86,EUR
56656,20251223,20251225,20251231,2,1017,5784.3,EUR
56657,20251223,20251228,20251230,2,1019,4969.61,EUR
56658,20251223,20251223,20251228,2,1028,4202.5,EUR
56659,20251223,20251224,20251227,2,1055,4719.06,EUR
56660,20251223,20260130,20260208,2,1123,5671.24,EUR
56661,20251223,20251225,20251229,2,1137,2016.68,EUR
56662,20251223,20251229,,2,1156,1768.58,EUR
56663,20251224,20251225,20251224,1,2,440.78,CZK
56664,20251224,20251224,20251226,1,5,3928.85,CZK
56665,20251224,20251230,20260105,1,27,3890.4,CZK
56666,20251224,20251225,20251228,1,50,4974.34,CZK
56667,20251224,20251228,20260101,1,99,8420.85,CZK
56668,20251224,20260203,20260221,1,100,335.95,CZK
56669,20251224,20251228,,1,146,466.45,CZK
56670,20251224,20251225,20260101,1,208,1927.64,CZK
56671,20251224,20251225,20251224,1,225,4018.87,CZK
56672,20251224,20251231,20260101,1,230,660.53,CZK
56673,20251224,20251226,20251228,1,244,1687.9,CZK
56674,20251224,20251225,,1,253,2713.43,CZK
56675,20251224,20260130,20260216,1,410,1671.32,CZK
56676,20251224,20251231,20260107,1,522,715.68,CZK
56677,20251224,20260204,,1,529,7266.05,CZK
56678,20251224,20260121,20260205,1,541,7954.17,CZK
56679,20251224,20251228,20260103,1,562,5445.68,CZK
56680,20251224,20251229,20260105,1,596,11621.95,CZK
56681,20251224,20251227,20260102,1,678,2438.99,CZK
56682,20251224,20251226,20260101,1,697,3540.59,CZK
56683,20251224,20260123,20260131,1,707,5691.3,CZK
56684,20251224,20251228,20260104,1,710,8117.18,CZK
56685,20251224,20260205,20260219,1,711,4937.56,CZK
56686,20251224,20260128,20260131,1,714,1306.22,CZK
56687,20251224,20260126,20260123,1,715,477.18,CZK
56688,20251224,20251226,20260101,1,763,1929.27,CZK
56689,20251224,20251229,20251229,1,771,2317.41,CZK
56690,20251224,20251231,20260106,1,783,8041.72,CZK
56691,20251224,20251224,20251230,1,790,6106.24,CZK
56692,20251224,20251228,20251228,1,806,2824.2,CZK
56693,20251224,20260125,20260126,1,825,2470.43,CZK
56694,20251224,20251227,20251227,1,830,4757.79,CZK
56695,20251224,20251231,20251231,1,833,4124.56,CZK
56696,20251224,20260121,20260128,1,850,4625.87,CZK
56697,20251224,20251225,20251230,1,902,4118.36,CZK
56698,20251224,20251225,,1,966,159.6,CZK
56699,20251224,20251228,,1,973,614.38,CZK
56700,20251224,20251225,,1,1000,1678.82,CZK
56701,20251224,20251224,20251231,1,1010,712.35,CZK
56702,20251224,20251225,20251228,1,1015,215.37,CZK
56703,20251224,20251225,,1,1024,7462.9,CZK
56704,20251224,20251226,20251230,1,1054,13668.16,CZK
56705,20251224,20260207,20260211,1,1088,7173.81,CZK
56706,20251224,20251226,20251228,1,1112,5427.48,CZK
56707,20251224,20251228,20260101,1,1126,3934.21,CZK
56708,20251224,20251226,20251229,1,1147,14076.35,CZK
56709,20251224,20260129,20260205,1,1148,5375.21,CZK
56710,20251224,20251224,20251224,1,1162,710.86,CZK
56711,20251224,20260119,20260204,1,1163,320.09,CZK
56712,20251224,20251224,20251225,1,1200,217.99,CZK
56713,20251224,20251226,20260101,2,82,3817.2,EUR
56714,20251224,20251224,20251225,2,85,240.25,EUR
56715,20251224,20251226,20251226,2,98,2741.73,EUR
56716,20251224,20251229,,2,106,4685.54,EUR
56717,20251224,20251224,20251223,2,138,9341.82,EUR
56718,20251224,20251225,20260101,2,142,5470.05,EUR
56719,20251224,20251224,20251224,2,145,5155.51,EUR
