plan_line_id,version,month_key,entity_id,cost_center_id,account_id,amount
1560,FCST_W01_2026,20251201,1,20,8,-77449.69
1561,FCST_W01_2026,20251201,1,30,8,-77540.14
1562,FCST_W01_2026,20251201,1,40,8,-54563.08
1563,FCST_W01_2026,20251201,2,10,1,217919.64
1564,FCST_W01_2026,20251201,2,20,1,283309.58
1565,FCST_W01_2026,20251201,2,10,2,227050.97
1566,FCST_W01_2026,20251201,2,20,2,258056.77
1567,FCST_W01_2026,20251201,2,10,3,-50987.36
1568,FCST_W01_2026,20251201,2,10,4,-59179.28
1569,FCST_W01_2026,20251201,2,10,5,-64372.49
1570,FCST_W01_2026,20251201,2,20,5,-69153.49
1571,FCST_W01_2026,20251201,2,30,5,-78653.46
1572,FCST_W01_2026,20251201,2,40,5,-62952.51
1573,FCST_W01_2026,20251201,2,10,6,-74916.43
1574,FCST_W01_2026,20251201,2,20,6,-70147.33
1575,FCST_W01_2026,20251201,2,30,6,-85527.9
1576,FCST_W01_2026,20251201,2,40,6,-81287.25
1577,FCST_W01_2026,20251201,2,10,7,-58036.93
1578,FCST_W01_2026,20251201,2,20,7,-70988.58
1579,FCST_W01_2026,20251201,2,30,7,-58957.1
1580,FCST_W01_2026,20251201,2,40,7,-109580.89
1581,FCST_W01_2026,20251201,2,10,8,-66275.65
1582,FCST_W01_2026,20251201,2,20,8,-98124.55
1583,FCST_W01_2026,20251201,2,30,8,-66732.21
1584,FCST_W01_2026,20251201,2,40,8,-66828.22
1585,FCST_W01_2026,20260101,1,10,1,464838.47
1586,FCST_W01_2026,20260101,1,20,1,485200.11
1587,FCST_W01_2026,20260101,1,10,2,472572.62
1588,FCST_W01_2026,20260101,1,20,2,432967.68
1589,FCST_W01_2026,20260101,1,10,3,-101130.75
1590,FCST_W01_2026,20260101,1,10,4,-168715.96
1591,FCST_W01_2026,20260101,1,10,5,-51713.89
1592,FCST_W01_2026,20260101,1,20,5,-52921.49
1593,FCST_W01_2026,20260101,1,30,5,-104017.76
1594,FCST_W01_2026,20260101,1,40,5,-64963.59
1595,FCST_W01_2026,20260101,1,10,6,-84456.56
1596,FCST_W01_2026,20260101,1,20,6,-66028.04
1597,FCST_W01_2026,20260101,1,30,6,-84311.54
1598,FCST_W01_2026,20260101,1,40,6,-55807.27
1599,FCST_W01_2026,20260101,1,10,7,-69856.36
1600,FCST_W01_2026,20260101,1,20,7,-91514.74
1601,FCST_W01_2026,20260101,1,30,7,-61921.33
1602,FCST_W01_2026,20260101,1,40,7,-85406.35
1603,FCST_W01_2026,20260101,1,10,8,-77777.07
1604,FCST_W01_2026,20260101,1,20,8,-73651.2
1605,FCST_W01_2026,20260101,1,30,8,-61191.3
1606,FCST_W01_2026,20260101,1,40,8,-86307.68
1607,FCST_W01_2026,20260101,2,10,1,213580.29
1608,FCST_W01_2026,20260101,2,20,1,253219.15
1609,FCST_W01_2026,20260101,2,10,2,206565.32
1610,FCST_W01_2026,20260101,2,20,2,236852.01
1611,FCST_W01_2026,20260101,2,10,3,-73703.56
1612,FCST_W01_2026,20260101,2,10,4,-106366.83
1613,FCST_W01_2026,20260101,2,10,5,-83916.45
1614,FCST_W01_2026,20260101,2,20,5,-78414.35
1615,FCST_W01_2026,20260101,2,30,5,-128070.94
1616,FCST_W01_2026,20260101,2,40,5,-79270.27
1617,FCST_W01_2026,20260101,2,10,6,-83708.78
1618,FCST_W01_2026,20260101,2,20,6,-58728.05
1619,FCST_W01_2026,20260101,2,30,6,-58985.65
1620,FCST_W01_2026,20260101,2,40,6,-60731.45
1621,FCST_W01_2026,20260101,2,10,7,-83422.81
1622,FCST_W01_2026,20260101,2,20,7,-86284.14
1623,FCST_W01_2026,20260101,2,30,7,-64528.4
1624,FCST_W01_2026,20260101,2,40,7,-63200.64
1625,FCST_W01_2026,20260101,2,10,8,-68701.35
1626,FCST_W01_2026,20260101,2,20,8,-77929.53
1627,FCST_W01_2026,20260101,2,30,8,-79368.23
1628,FCST_W01_2026,20260101,2,40,8,-60344.16
1629,FCST_W01_2026,20260201,1,10,1,427451.23
1630,FCST_W01_2026,20260201,1,20,1,442360.82
1631,FCST_W01_2026,20260201,1,10,2,390097.56
1632,FCST_W01_2026,20260201,1,20,2,443604.59
1633,FCST_W01_2026,20260201,1,10,3,-119132.83
1634,FCST_W01_2026,20260201,1,10,4,-191220.78
1635,FCST_W01_2026,20260201,1,10,5,-63942.66
1636,FCST_W01_2026,20260201,1,20,5,-67287.98
1637,FCST_W01_2026,20260201,1,30,5,-111173.22
1638,FCST_W01_2026,20260201,1,40,5,-32537.58
1639,FCST_W01_2026,20260201,1,10,6,-46350.35
1640,FCST_W01_2026,20260201,1,20,6,-73519.54
1641,FCST_W01_2026,20260201,1,30,6,-97650.49
1642,FCST_W01_2026,20260201,1,40,6,-87202.26
1643,FCST_W01_2026,20260201,1,10,7,-82114.56
1644,FCST_W01_2026,20260201,1,20,7,-76643.95
1645,FCST_W01_2026,20260201,1,30,7,-76722.18
1646,FCST_W01_2026,20260201,1,40,7,-93423.56
1647,FCST_W01_2026,20260201,1,10,8,-76248.9
1648,FCST_W01_2026,20260201,1,20,8,-75212.04
1649,FCST_W01_2026,20260201,1,30,8,-61006.55
1650,FCST_W01_2026,20260201,1,40,8,-78677.81
1651,FCST_W01_2026,20260201,2,10,1,208934.21
1652,FCST_W01_2026,20260201,2,20,1,298720.02
1653,FCST_W01_2026,20260201,2,10,2,249840.74
1654,FCST_W01_2026,20260201,2,20,2,204111.96
1655,FCST_W01_2026,20260201,2,10,3,-93916.77
1656,FCST_W01_2026,20260201,2,10,4,-45045.36
1657,FCST_W01_2026,20260201,2,10,5,-89016.12
1658,FCST_W01_2026,20260201,2,20,5,-80342.05
1659,FCST_W01_2026,20260201,2,30,5,-96998.88
1660,FCST_W01_2026,20260201,2,40,5,-59548.56
1661,FCST_W01_2026,20260201,2,10,6,-103943.08
1662,FCST_W01_2026,20260201,2,20,6,-76520.67
1663,FCST_W01_2026,20260201,2,30,6,-65619.19
1664,FCST_W01_2026,20260201,2,40,6,-77731.1
1665,FCST_W01_2026,20260201,2,10,7,-46721.48
1666,FCST_W01_2026,20260201,2,20,7,-78465.04
1667,FCST_W01_2026,20260201,2,30,7,-47179.18
1668,FCST_W01_2026,20260201,2,40,7,-77195.04
1669,FCST_W01_2026,20260201,2,10,8,-75483.7
1670,FCST_W01_2026,20260201,2,20,8,-44759.54
1671,FCST_W01_2026,20260201,2,30,8,-33816.37
1672,FCST_W01_2026,20260201,2,40,8,-79589.25
1673,FCST_W01_2026,20260301,1,10,1,370021.7
1674,FCST_W01_2026,20260301,1,20,1,417865.51
1675,FCST_W01_2026,20260301,1,10,2,502531.37
1676,FCST_W01_2026,20260301,1,20,2,439164.28
1677,FCST_W01_2026,20260301,1,10,3,-106698.28
1678,FCST_W01_2026,20260301,1,10,4,-175835.38
1679,FCST_W01_2026,20260301,1,10,5,-77329.84
1680,FCST_W01_2026,20260301,1,20,5,-89346.57
1681,FCST_W01_2026,20260301,1,30,5,-124732.51
1682,FCST_W01_2026,20260301,1,40,5,-54517.33
1683,FCST_W01_2026,20260301,1,10,6,-101316.29
1684,FCST_W01_2026,20260301,1,20,6,-70287.96
1685,FCST_W01_2026,20260301,1,30,6,-79609.83
1686,FCST_W01_2026,20260301,1,40,6,-73963.3
1687,FCST_W01_2026,20260301,1,10,7,-61712.95
1688,FCST_W01_2026,20260301,1,20,7,-66395.49
1689,FCST_W01_2026,20260301,1,30,7,-65071.59
1690,FCST_W01_2026,20260301,1,40,7,-87181.39
1691,FCST_W01_2026,20260301,1,10,8,-51804.73
1692,FCST_W01_2026,20260301,1,20,8,-55896.36
1693,FCST_W01_2026,20260301,1,30,8,-68584.12
1694,FCST_W01_2026,20260301,1,40,8,-95222.7
1695,FCST_W01_2026,20260301,2,10,1,214147.49
1696,FCST_W01_2026,20260301,2,20,1,336438.55
1697,FCST_W01_2026,20260301,2,10,2,215436.57
1698,FCST_W01_2026,20260301,2,20,2,195162.51
1699,FCST_W01_2026,20260301,2,10,3,-49944.91
1700,FCST_W01_2026,20260301,2,10,4,-83171.49
1701,FCST_W01_2026,20260301,2,10,5,-57290.93
1702,FCST_W01_2026,20260301,2,20,5,-74404.47
1703,FCST_W01_2026,20260301,2,30,5,-119183.37
1704,FCST_W01_2026,20260301,2,40,5,-85956.65
1705,FCST_W01_2026,20260301,2,10,6,-83441.32
1706,FCST_W01_2026,20260301,2,20,6,-90280.98
1707,FCST_W01_2026,20260301,2,30,6,-79972.49
1708,FCST_W01_2026,20260301,2,40,6,-79010.52
1709,FCST_W01_2026,20260301,2,10,7,-23371.1
1710,FCST_W01_2026,20260301,2,20,7,-56667.74
1711,FCST_W01_2026,20260301,2,30,7,-51534.54
1712,FCST_W01_2026,20260301,2,40,7,-60938.25
1713,FCST_W01_2026,20260301,2,10,8,-66722.44
1714,FCST_W01_2026,20260301,2,20,8,-74528.05
1715,FCST_W01_2026,20260301,2,30,8,-46720.85
1716,FCST_W01_2026,20260301,2,40,8,-76926.86
1717,FCST_W01_2026,20260401,1,10,1,514061.66
1718,FCST_W01_2026,20260401,1,20,1,375856.59
1719,FCST_W01_2026,20260401,1,10,2,459430.37
1720,FCST_W01_2026,20260401,1,20,2,434807.84
1721,FCST_W01_2026,20260401,1,10,3,-93086.32
1722,FCST_W01_2026,20260401,1,10,4,-141256.84
1723,FCST_W01_2026,20260401,1,10,5,-85442.1
1724,FCST_W01_2026,20260401,1,20,5,-70777.89
1725,FCST_W01_2026,20260401,1,30,5,-62056.45
1726,FCST_W01_2026,20260401,1,40,5,-69259.46
1727,FCST_W01_2026,20260401,1,10,6,-93107.08
1728,FCST_W01_2026,20260401,1,20,6,-66805.76
1729,FCST_W01_2026,20260401,1,30,6,-61474.67
1730,FCST_W01_2026,20260401,1,40,6,-67472.48
1731,FCST_W01_2026,20260401,1,10,7,-79915.22
1732,FCST_W01_2026,20260401,1,20,7,-57477.2
1733,FCST_W01_2026,20260401,1,30,7,-55976.69
1734,FCST_W01_2026,20260401,1,40,7,-70579.26
1735,FCST_W01_2026,20260401,1,10,8,-95560.94
1736,FCST_W01_2026,20260401,1,20,8,-60820.51
1737,FCST_W01_2026,20260401,1,30,8,-61785.74
1738,FCST_W01_2026,20260401,1,40,8,-79789.97
1739,FCST_W01_2026,20260401,2,10,1,177753.87
1740,FCST_W01_2026,20260401,2,20,1,144338.76
1741,FCST_W01_2026,20260401,2,10,2,126979.08
1742,FCST_W01_2026,20260401,2,20,2,213358.74
1743,FCST_W01_2026,20260401,2,10,3,-97329.15
1744,FCST_W01_2026,20260401,2,10,4,-104927.3
1745,FCST_W01_2026,20260401,2,10,5,-63303.74
1746,FCST_W01_2026,20260401,2,20,5,-97858.77
1747,FCST_W01_2026,20260401,2,30,5,-108059.4
1748,FCST_W01_2026,20260401,2,40,5,-63600.97
1749,FCST_W01_2026,20260401,2,10,6,-65035.64
1750,FCST_W01_2026,20260401,2,20,6,-65914.27
1751,FCST_W01_2026,20260401,2,30,6,-55890.75
1752,FCST_W01_2026,20260401,2,40,6,-79937.37
1753,FCST_W01_2026,20260401,2,10,7,-74837.51
1754,FCST_W01_2026,20260401,2,20,7,-44373.29
1755,FCST_W01_2026,20260401,2,30,7,-61490.94
1756,FCST_W01_2026,20260401,2,40,7,-68204.16
1757,FCST_W01_2026,20260401,2,10,8,-67519.96
1758,FCST_W01_2026,20260401,2,20,8,-52869.5
1759,FCST_W01_2026,20260401,2,30,8,-61639.91
1760,FCST_W01_2026,20260401,2,40,8,-84561.46
1761,FCST_W01_2026,20260501,1,10,1,568000.01
1762,FCST_W01_2026,20260501,1,20,1,473611.7
1763,FCST_W01_2026,20260501,1,10,2,457621.98
1764,FCST_W01_2026,20260501,1,20,2,465303.48
1765,FCST_W01_2026,20260501,1,10,3,-125655.97
1766,FCST_W01_2026,20260501,1,10,4,-138402.66
1767,FCST_W01_2026,20260501,1,10,5,-63295.5
1768,FCST_W01_2026,20260501,1,20,5,-60113.62
1769,FCST_W01_2026,20260501,1,30,5,-115329.65
1770,FCST_W01_2026,20260501,1,40,5,-63209.36
1771,FCST_W01_2026,20260501,1,10,6,-74173.34
1772,FCST_W01_2026,20260501,1,20,6,-91309.55
1773,FCST_W01_2026,20260501,1,30,6,-85685.51
1774,FCST_W01_2026,20260501,1,40,6,-63240.97
1775,FCST_W01_2026,20260501,1,10,7,-88805.24
1776,FCST_W01_2026,20260501,1,20,7,-87243.42
1777,FCST_W01_2026,20260501,1,30,7,-63423.29
1778,FCST_W01_2026,20260501,1,40,7,-98106.59
1779,FCST_W01_2026,20260501,1,10,8,-56347.45
1780,FCST_W01_2026,20260501,1,20,8,-72237.61
1781,FCST_W01_2026,20260501,1,30,8,-59153.96
1782,FCST_W01_2026,20260501,1,40,8,-93073.56
1783,FCST_W01_2026,20260501,2,10,1,289750.79
1784,FCST_W01_2026,20260501,2,20,1,258949.01
1785,FCST_W01_2026,20260501,2,10,2,212059.1
1786,FCST_W01_2026,20260501,2,20,2,192323.23
1787,FCST_W01_2026,20260501,2,10,3,-123667.16
1788,FCST_W01_2026,20260501,2,10,4,-39945.77
1789,FCST_W01_2026,20260501,2,10,5,-88598.88
1790,FCST_W01_2026,20260501,2,20,5,-74167.93
1791,FCST_W01_2026,20260501,2,30,5,-101677.36
1792,FCST_W01_2026,20260501,2,40,5,-65803.33
1793,FCST_W01_2026,20260501,2,10,6,-64256.27
1794,FCST_W01_2026,20260501,2,20,6,-63424.91
1795,FCST_W01_2026,20260501,2,30,6,-59712.6
1796,FCST_W01_2026,20260501,2,40,6,-89505.2
1797,FCST_W01_2026,20260501,2,10,7,-58283.8
1798,FCST_W01_2026,20260501,2,20,7,-59113.31
1799,FCST_W01_2026,20260501,2,30,7,-65371.3
1800,FCST_W01_2026,20260501,2,40,7,-70915.56
1801,FCST_W01_2026,20260501,2,10,8,-46876.09
1802,FCST_W01_2026,20260501,2,20,8,-65438.18
1803,FCST_W01_2026,20260501,2,30,8,-82714.16
1804,FCST_W01_2026,20260501,2,40,8,-98098.9
1805,FCST_W01_2026,20260601,1,10,1,432903.54
1806,FCST_W01_2026,20260601,1,20,1,485035.84
1807,FCST_W01_2026,20260601,1,10,2,458346.21
1808,FCST_W01_2026,20260601,1,20,2,435434.36
1809,FCST_W01_2026,20260601,1,10,3,-132196.07
1810,FCST_W01_2026,20260601,1,10,4,-102497.75
1811,FCST_W01_2026,20260601,1,10,5,-64141.3
1812,FCST_W01_2026,20260601,1,20,5,-67499.29
1813,FCST_W01_2026,20260601,1,30,5,-84644.91
1814,FCST_W01_2026,20260601,1,40,5,-78483.79
1815,FCST_W01_2026,20260601,1,10,6,-86696.09
1816,FCST_W01_2026,20260601,1,20,6,-54040.59
1817,FCST_W01_2026,20260601,1,30,6,-59196.31
1818,FCST_W01_2026,20260601,1,40,6,-77738.32
1819,FCST_W01_2026,20260601,1,10,7,-46587.15
1820,FCST_W01_2026,20260601,1,20,7,-69437.58
1821,FCST_W01_2026,20260601,1,30,7,-69807.31
1822,FCST_W01_2026,20260601,1,40,7,-51097.89
1823,FCST_W01_2026,20260601,1,10,8,-40944.11
1824,FCST_W01_2026,20260601,1,20,8,-78240.35
1825,FCST_W01_2026,20260601,1,30,8,-67184.22
1826,FCST_W01_2026,20260601,1,40,8,-59092.91
1827,FCST_W01_2026,20260601,2,10,1,60640.49
1828,FCST_W01_2026,20260601,2,20,1,253132.33
1829,FCST_W01_2026,20260601,2,10,2,270062.98
1830,FCST_W01_2026,20260601,2,20,2,232007.86
1831,FCST_W01_2026,20260601,2,10,3,-68184.05
1832,FCST_W01_2026,20260601,2,10,4,-108623.15
1833,FCST_W01_2026,20260601,2,10,5,-91655.54
1834,FCST_W01_2026,20260601,2,20,5,-58706.77
1835,FCST_W01_2026,20260601,2,30,5,-80701.69
1836,FCST_W01_2026,20260601,2,40,5,-83027.34
1837,FCST_W01_2026,20260601,2,10,6,-72795.7
1838,FCST_W01_2026,20260601,2,20,6,-78608.56
1839,FCST_W01_2026,20260601,2,30,6,-57020.42
1840,FCST_W01_2026,20260601,2,40,6,-68600.74
1841,FCST_W01_2026,20260601,2,10,7,-66239.24
1842,FCST_W01_2026,20260601,2,20,7,-70540.6
1843,FCST_W01_2026,20260601,2,30,7,-48385.4
1844,FCST_W01_2026,20260601,2,40,7,-48327.1
1845,FCST_W01_2026,20260601,2,10,8,-58826.94
1846,FCST_W01_2026,20260601,2,20,8,-58351.94
1847,FCST_W01_2026,20260601,2,30,8,-67959.7
1848,FCST_W01_2026,20260601,2,40,8,-50897.97
1849,FCST_W01_2026,20260701,1,10,1,409854.06
1850,FCST_W01_2026,20260701,1,20,1,542429.72
1851,FCST_W01_2026,20260701,1,10,2,479505.05
1852,FCST_W01_2026,20260701,1,20,2,537777.15
1853,FCST_W01_2026,20260701,1,10,3,-170658.2
1854,FCST_W01_2026,20260701,1,10,4,-123048.63
1855,FCST_W01_2026,20260701,1,10,5,-94410.24
1856,FCST_W01_2026,20260701,1,20,5,-65359.92
1857,FCST_W01_2026,20260701,1,30,5,-115335.1
1858,FCST_W01_2026,20260701,1,40,5,-82585.94
1859,FCST_W01_2026,20260701,1,10,6,-65293.13
1860,FCST_W01_2026,20260701,1,20,6,-78992.06
1861,FCST_W01_2026,20260701,1,30,6,-82503.82
1862,FCST_W01_2026,20260701,1,40,6,-48542.08
1863,FCST_W01_2026,20260701,1,10,7,-58202.83
1864,FCST_W01_2026,20260701,1,20,7,-71158.18
1865,FCST_W01_2026,20260701,1,30,7,-83999.51
1866,FCST_W01_2026,20260701,1,40,7,-65248.3
1867,FCST_W01_2026,20260701,1,10,8,-73075.24
1868,FCST_W01_2026,20260701,1,20,8,-82450.8
1869,FCST_W01_2026,20260701,1,30,8,-83889.76
1870,FCST_W01_2026,20260701,1,40,8,-71698.11
1871,FCST_W01_2026,20260701,2,10,1,99822.41
1872,FCST_W01_2026,20260701,2,20,1,204713.63
1873,FCST_W01_2026,20260701,2,10,2,184226.39
1874,FCST_W01_2026,20260701,2,20,2,201454.41
1875,FCST_W01_2026,20260701,2,10,3,-75729.93
1876,FCST_W01_2026,20260701,2,10,4,-65043.95
1877,FCST_W01_2026,20260701,2,10,5,-55548.58
1878,FCST_W01_2026,20260701,2,20,5,-54994.89
1879,FCST_W01_2026,20260701,2,30,5,-83854.04
1880,FCST_W01_2026,20260701,2,40,5,-76007.22
1881,FCST_W01_2026,20260701,2,10,6,-57322.07
1882,FCST_W01_2026,20260701,2,20,6,-38024.69
1883,FCST_W01_2026,20260701,2,30,6,-73778.0
1884,FCST_W01_2026,20260701,2,40,6,-92356.64
1885,FCST_W01_2026,20260701,2,10,7,-60542.11
1886,FCST_W01_2026,20260701,2,20,7,-48047.78
1887,FCST_W01_2026,20260701,2,30,7,-55294.44
1888,FCST_W01_2026,20260701,2,40,7,-88384.59
1889,FCST_W01_2026,20260701,2,10,8,-75476.02
1890,FCST_W01_2026,20260701,2,20,8,-52919.35
1891,FCST_W01_2026,20260701,2,30,8,-63388.1
1892,FCST_W01_2026,20260701,2,40,8,-68868.49
1893,FCST_W01_2026,20260801,1,10,1,454818.76
1894,FCST_W01_2026,20260801,1,20,1,482551.01
1895,FCST_W01_2026,20260801,1,10,2,523459.53
1896,FCST_W01_2026,20260801,1,20,2,524034.37
1897,FCST_W01_2026,20260801,1,10,3,-120698.57
1898,FCST_W01_2026,20260801,1,10,4,-99592.9
1899,FCST_W01_2026,20260801,1,10,5,-76121.36
1900,FCST_W01_2026,20260801,1,20,5,-56835.0
1901,FCST_W01_2026,20260801,1,30,5,-86262.04
1902,FCST_W01_2026,20260801,1,40,5,-64181.57
1903,FCST_W01_2026,20260801,1,10,6,-76166.06
1904,FCST_W01_2026,20260801,1,20,6,-49638.49
1905,FCST_W01_2026,20260801,1,30,6,-65320.29
1906,FCST_W01_2026,20260801,1,40,6,-84992.32
1907,FCST_W01_2026,20260801,1,10,7,-62490.83
1908,FCST_W01_2026,20260801,1,20,7,-50877.43
1909,FCST_W01_2026,20260801,1,30,7,-52930.72
1910,FCST_W01_2026,20260801,1,40,7,-73402.3
1911,FCST_W01_2026,20260801,1,10,8,-89431.39
1912,FCST_W01_2026,20260801,1,20,8,-75615.85
1913,FCST_W01_2026,20260801,1,30,8,-74181.13
1914,FCST_W01_2026,20260801,1,40,8,-59214.9
1915,FCST_W01_2026,20260801,2,10,1,241649.31
1916,FCST_W01_2026,20260801,2,20,1,235005.95
1917,FCST_W01_2026,20260801,2,10,2,234718.03
1918,FCST_W01_2026,20260801,2,20,2,214786.39
1919,FCST_W01_2026,20260801,2,10,3,-62295.05
1920,FCST_W01_2026,20260801,2,10,4,-33116.85
1921,FCST_W01_2026,20260801,2,10,5,-68795.72
1922,FCST_W01_2026,20260801,2,20,5,-76480.23
1923,FCST_W01_2026,20260801,2,30,5,-119970.94
1924,FCST_W01_2026,20260801,2,40,5,-58124.27
1925,FCST_W01_2026,20260801,2,10,6,-87167.26
1926,FCST_W01_2026,20260801,2,20,6,-48307.81
1927,FCST_W01_2026,20260801,2,30,6,-79720.34
1928,FCST_W01_2026,20260801,2,40,6,-51910.86
1929,FCST_W01_2026,20260801,2,10,7,-82924.11
1930,FCST_W01_2026,20260801,2,20,7,-70342.05
1931,FCST_W01_2026,20260801,2,30,7,-90704.69
1932,FCST_W01_2026,20260801,2,40,7,-98257.45
1933,FCST_W01_2026,20260801,2,10,8,-45734.17
1934,FCST_W01_2026,20260801,2,20,8,-95176.7
1935,FCST_W01_2026,20260801,2,30,8,-83267.58
1936,FCST_W01_2026,20260801,2,40,8,-47634.1
1937,FCST_W01_2026,20260901,1,10,1,552169.22
1938,FCST_W01_2026,20260901,1,20,1,428247.29
1939,FCST_W01_2026,20260901,1,10,2,451995.77
1940,FCST_W01_2026,20260901,1,20,2,458911.06
1941,FCST_W01_2026,20260901,1,10,3,-89461.31
1942,FCST_W01_2026,20260901,1,10,4,-185085.24
1943,FCST_W01_2026,20260901,1,10,5,-46263.09
1944,FCST_W01_2026,20260901,1,20,5,-90425.15
1945,FCST_W01_2026,20260901,1,30,5,-105417.8
1946,FCST_W01_2026,20260901,1,40,5,-65229.38
1947,FCST_W01_2026,20260901,1,10,6,-57006.57
1948,FCST_W01_2026,20260901,1,20,6,-80831.31
1949,FCST_W01_2026,20260901,1,30,6,-79806.99
1950,FCST_W01_2026,20260901,1,40,6,-74601.93
1951,FCST_W01_2026,20260901,1,10,7,-41346.87
1952,FCST_W01_2026,20260901,1,20,7,-86680.76
1953,FCST_W01_2026,20260901,1,30,7,-72343.13
1954,FCST_W01_2026,20260901,1,40,7,-40443.24
1955,FCST_W01_2026,20260901,1,10,8,-68995.36
1956,FCST_W01_2026,20260901,1,20,8,-43907.77
1957,FCST_W01_2026,20260901,1,30,8,-56796.92
1958,FCST_W01_2026,20260901,1,40,8,-94409.39
1959,FCST_W01_2026,20260901,2,10,1,207038.86
1960,FCST_W01_2026,20260901,2,20,1,249600.26
1961,FCST_W01_2026,20260901,2,10,2,289923.47
1962,FCST_W01_2026,20260901,2,20,2,233961.56
1963,FCST_W01_2026,20260901,2,10,3,-86623.35
1964,FCST_W01_2026,20260901,2,10,4,-89978.53
1965,FCST_W01_2026,20260901,2,10,5,-74090.2
1966,FCST_W01_2026,20260901,2,20,5,-66376.96
1967,FCST_W01_2026,20260901,2,30,5,-150285.21
1968,FCST_W01_2026,20260901,2,40,5,-89282.75
1969,FCST_W01_2026,20260901,2,10,6,-97433.53
1970,FCST_W01_2026,20260901,2,20,6,-73182.35
1971,FCST_W01_2026,20260901,2,30,6,-39761.72
1972,FCST_W01_2026,20260901,2,40,6,-46327.58
1973,FCST_W01_2026,20260901,2,10,7,-72372.09
1974,FCST_W01_2026,20260901,2,20,7,-56814.77
1975,FCST_W01_2026,20260901,2,30,7,-89012.22
1976,FCST_W01_2026,20260901,2,40,7,-75495.16
1977,FCST_W01_2026,20260901,2,10,8,-73192.4
1978,FCST_W01_2026,20260901,2,20,8,-77816.55
1979,FCST_W01_2026,20260901,2,30,8,-60790.89
1980,FCST_W01_2026,20260901,2,40,8,-85950.91
1981,FCST_W01_2026,20261001,1,10,1,540908.58
1982,FCST_W01_2026,20261001,1,20,1,508142.31
1983,FCST_W01_2026,20261001,1,10,2,464955.24
1984,FCST_W01_2026,20261001,1,20,2,621797.15
1985,FCST_W01_2026,20261001,1,10,3,-131308.34
1986,FCST_W01_2026,20261001,1,10,4,-111002.9
1987,FCST_W01_2026,20261001,1,10,5,-53892.96
1988,FCST_W01_2026,20261001,1,20,5,-61495.04
1989,FCST_W01_2026,20261001,1,30,5,-119037.06
1990,FCST_W01_2026,20261001,1,40,5,-66252.35
1991,FCST_W01_2026,20261001,1,10,6,-27897.12
1992,FCST_W01_2026,20261001,1,20,6,-68032.34
1993,FCST_W01_2026,20261001,1,30,6,-66481.71
1994,FCST_W01_2026,20261001,1,40,6,-87918.75
1995,FCST_W01_2026,20261001,1,10,7,-64942.35
1996,FCST_W01_2026,20261001,1,20,7,-40579.59
1997,FCST_W01_2026,20261001,1,30,7,-52717.55
1998,FCST_W01_2026,20261001,1,40,7,-59859.55
1999,FCST_W01_2026,20261001,1,10,8,-64103.42
2000,FCST_W01_2026,20261001,1,20,8,-74569.6
2001,FCST_W01_2026,20261001,1,30,8,-82082.07
2002,FCST_W01_2026,20261001,1,40,8,-56973.88
2003,FCST_W01_2026,20261001,2,10,1,176235.85
2004,FCST_W01_2026,20261001,2,20,1,202249.3
2005,FCST_W01_2026,20261001,2,10,2,165637.69
2006,FCST_W01_2026,20261001,2,20,2,180492.02
2007,FCST_W01_2026,20261001,2,10,3,-99893.9
2008,FCST_W01_2026,20261001,2,10,4,-14272.95
2009,FCST_W01_2026,20261001,2,10,5,-99024.85
2010,FCST_W01_2026,20261001,2,20,5,-108055.49
2011,FCST_W01_2026,20261001,2,30,5,-85166.4
2012,FCST_W01_2026,20261001,2,40,5,-70754.77
2013,FCST_W01_2026,20261001,2,10,6,-57331.9
2014,FCST_W01_2026,20261001,2,20,6,-74265.83
2015,FCST_W01_2026,20261001,2,30,6,-65528.87
2016,FCST_W01_2026,20261001,2,40,6,-41920.37
2017,FCST_W01_2026,20261001,2,10,7,-89275.76
2018,FCST_W01_2026,20261001,2,20,7,-63363.98
2019,FCST_W01_2026,20261001,2,30,7,-75862.21
2020,FCST_W01_2026,20261001,2,40,7,-69432.86
2021,FCST_W01_2026,20261001,2,10,8,-91990.9
2022,FCST_W01_2026,20261001,2,20,8,-84970.03
2023,FCST_W01_2026,20261001,2,30,8,-78034.42
2024,FCST_W01_2026,20261001,2,40,8,-49288.44
2025,FCST_W01_2026,20261101,1,10,1,477372.81
2026,FCST_W01_2026,20261101,1,20,1,445296.49
2027,FCST_W01_2026,20261101,1,10,2,578577.97
2028,FCST_W01_2026,20261101,1,20,2,592506.04
2029,FCST_W01_2026,20261101,1,10,3,-141368.98
2030,FCST_W01_2026,20261101,1,10,4,-136962.61
2031,FCST_W01_2026,20261101,1,10,5,-69883.56
2032,FCST_W01_2026,20261101,1,20,5,-54659.0
2033,FCST_W01_2026,20261101,1,30,5,-102151.96
2034,FCST_W01_2026,20261101,1,40,5,-65417.29
2035,FCST_W01_2026,20261101,1,10,6,-67360.73
2036,FCST_W01_2026,20261101,1,20,6,-76224.54
2037,FCST_W01_2026,20261101,1,30,6,-75569.32
2038,FCST_W01_2026,20261101,1,40,6,-66778.81
2039,FCST_W01_2026,20261101,1,10,7,-71143.71
2040,FCST_W01_2026,20261101,1,20,7,-84540.6
2041,FCST_W01_2026,20261101,1,30,7,-71220.45
2042,FCST_W01_2026,20261101,1,40,7,-82451.06
2043,FCST_W01_2026,20261101,1,10,8,-50432.89
