sales_line_id,date_key,entity_id,customer_id,product_id,channel_id,qty,net_unit_price,net_amount,cogs_amount,currency
42950,20241117,1,302,4,1,2,206.69,413.38,219.26,CZK
42951,20241009,2,796,1,1,2,1797.57,3595.14,1354.05,EUR
42952,20251012,1,561,4,1,2,217.87,435.75,212.72,CZK
42953,20240802,1,577,6,1,1,710.79,710.79,311.99,CZK
42954,20250921,2,865,4,4,1,211.58,211.58,99.37,EUR
42955,20250423,1,1094,1,1,3,1700.63,5101.9,1793.97,CZK
42956,20250905,1,922,1,1,1,1783.75,1783.75,602.51,CZK
42957,20250713,2,636,3,1,3,4944.78,14834.35,4156.06,EUR
42958,20250410,2,252,1,2,1,1556.75,1556.75,614.14,EUR
42959,20240523,2,806,3,2,2,3558.99,7117.97,2825.55,EUR
42960,20260115,1,347,4,3,2,170.48,340.97,238.64,CZK
42961,20250427,1,235,4,1,3,215.51,646.53,333.57,CZK
42962,20240925,2,779,1,1,1,1697.31,1697.31,629.65,EUR
42963,20240711,2,1044,1,2,1,1932.28,1932.28,622.99,EUR
42964,20240328,1,518,2,2,2,2027.02,4054.04,1696.62,CZK
42965,20240825,1,996,1,3,3,1973.08,5919.24,1840.12,CZK
42966,20240409,2,1169,2,1,2,2398.15,4796.3,1795.06,EUR
42967,20251028,1,1020,5,2,2,127.44,254.88,152.48,CZK
42968,20241123,1,629,6,1,1,564.31,564.31,278.73,CZK
42969,20250415,1,385,4,3,3,194.38,583.15,323.41,CZK
42970,20250827,2,1075,4,2,3,241.85,725.54,315.3,EUR
42971,20251223,1,665,1,2,2,1752.35,3504.7,1257.71,CZK
42972,20241206,2,885,1,2,1,1811.93,1811.93,629.05,EUR
42973,20240209,1,1132,1,2,3,1283.16,3849.48,1914.99,CZK
42974,20250404,1,497,3,2,2,3406.98,6813.96,3038.89,CZK
42975,20251212,1,1053,1,1,2,2030.29,4060.58,1324.83,CZK
42976,20240925,1,213,1,1,1,1790.93,1790.93,632.77,CZK
42977,20240317,1,268,1,2,2,1505.31,3010.61,1307.78,CZK
42978,20250620,2,215,4,1,1,257.63,257.63,112.84,EUR
42979,20250411,1,754,1,2,3,1476.81,4430.44,1849.05,CZK
42980,20240425,1,12,2,1,2,2387.74,4775.48,1850.4,CZK
42981,20240103,1,167,5,1,2,124.41,248.83,156.56,CZK
42982,20250125,2,999,6,4,3,503.93,1511.8,938.31,EUR
42983,20240421,1,758,2,1,3,2473.66,7420.99,2566.07,CZK
42984,20240519,1,710,2,3,1,2231.73,2231.73,901.87,CZK
42985,20240820,1,123,1,3,2,1969.3,3938.59,1216.04,CZK
42986,20241217,1,777,1,3,1,1786.44,1786.44,660.69,CZK
42987,20250906,1,927,4,1,3,204.16,612.47,310.41,CZK
42988,20241119,2,1134,3,3,1,3572.65,3572.65,1606.39,EUR
42989,20250920,1,302,1,3,2,1618.36,3236.73,1317.43,CZK
42990,20250330,1,915,2,1,1,2439.47,2439.47,935.71,CZK
42991,20241021,1,690,1,1,1,1724.99,1724.99,624.9,CZK
42992,20250117,1,670,4,1,3,182.47,547.42,305.96,CZK
42993,20240416,1,19,1,3,1,1598.8,1598.8,659.54,CZK
42994,20260102,1,767,1,1,3,1493.34,4480.01,1951.35,CZK
42995,20240814,1,512,5,1,3,173.67,521.01,212.54,CZK
42996,20251107,1,60,1,1,1,1719.35,1719.35,692.52,CZK
42997,20250429,1,1178,5,2,3,127.48,382.45,225.01,CZK
42998,20240808,1,690,2,2,1,2739.37,2739.37,944.94,CZK
42999,20241231,1,376,5,2,1,144.52,144.52,76.73,CZK
43000,20240401,2,152,1,1,1,1688.34,1688.34,572.64,EUR
43001,20250407,2,390,2,2,3,2096.36,6289.08,2494.15,EUR
43002,20240218,1,243,5,1,1,124.78,124.78,75.64,CZK
43003,20250424,1,935,2,2,3,2134.42,6403.26,2446.63,CZK
43004,20240528,2,819,5,4,3,138.88,416.63,244.26,EUR
43005,20240406,1,199,1,2,1,1509.64,1509.64,655.35,CZK
43006,20240615,1,25,2,1,3,3109.63,9328.9,2515.38,CZK
43007,20240308,1,24,1,2,2,1522.96,3045.92,1209.8,CZK
43008,20251029,1,1195,5,2,3,127.63,382.9,205.4,CZK
43009,20251203,2,136,5,3,1,157.31,157.31,79.82,EUR
43010,20251125,2,838,2,3,3,2137.43,6412.29,2551.4,EUR
43011,20250623,1,250,4,3,3,244.41,733.22,303.91,CZK
43012,20240622,2,1174,4,2,3,235.6,706.8,315.18,EUR
43013,20250723,1,885,2,1,2,2959.34,5918.69,1685.77,CZK
43014,20250723,2,1043,4,3,1,246.55,246.55,114.95,EUR
43015,20240626,1,388,3,1,2,5239.89,10479.77,3229.26,CZK
43016,20250919,2,855,2,3,1,2111.42,2111.42,844.04,EUR
43017,20260118,2,743,1,3,2,1390.14,2780.27,1260.91,EUR
43018,20241010,1,1058,1,1,1,1773.83,1773.83,567.01,CZK
43019,20250317,1,262,2,1,2,2384.25,4768.51,1843.51,CZK
43020,20251016,1,15,3,1,1,3969.89,3969.89,1562.63,CZK
43021,20240716,1,630,4,3,2,249.08,498.17,210.23,CZK
43022,20260112,2,637,1,1,1,1470.68,1470.68,597.05,EUR
43023,20240815,1,872,5,1,3,174.14,522.41,234.28,CZK
43024,20251227,1,330,1,2,3,1677.0,5030.99,1857.3,CZK
43025,20240624,1,878,1,1,1,2209.42,2209.42,599.52,CZK
43026,20250711,1,599,1,3,1,2025.95,2025.95,663.9,CZK
43027,20250129,1,748,1,1,1,1494.88,1494.88,604.14,CZK
43028,20241006,1,206,2,1,1,2302.44,2302.44,895.38,CZK
43029,20241125,2,1078,1,3,1,1655.12,1655.12,676.6,EUR
43030,20240619,1,1152,5,1,3,179.95,539.84,229.49,CZK
43031,20250519,2,716,1,1,1,1662.84,1662.84,627.24,EUR
43032,20260115,1,1054,5,3,3,114.75,344.25,241.57,CZK
43033,20250315,1,593,4,1,2,214.1,428.2,228.6,CZK
43034,20240726,1,399,6,1,1,701.34,701.34,311.34,CZK
43035,20250518,1,197,2,1,2,2394.89,4789.78,1724.71,CZK
43036,20241125,2,1081,2,2,2,2161.65,4323.31,1698.08,EUR
43037,20251122,1,244,2,1,3,2421.32,7263.97,2584.05,CZK
43038,20240717,1,123,2,3,2,2688.21,5376.42,1725.83,CZK
43039,20250124,2,511,1,1,3,1516.05,4548.16,1919.61,EUR
43040,20250107,1,269,1,2,3,1273.17,3819.52,1774.22,CZK
43041,20251027,1,612,1,2,3,1542.03,4626.1,2077.51,CZK
43042,20240323,1,835,2,2,3,2059.71,6179.14,2568.06,CZK
43043,20250408,1,10,4,3,1,190.1,190.1,115.84,CZK
43044,20250830,1,115,4,3,3,234.3,702.9,356.0,CZK
43045,20240928,1,992,2,2,3,2006.29,6018.87,2426.94,CZK
43046,20250114,1,1103,4,1,1,178.47,178.47,115.8,CZK
43047,20240809,1,60,1,1,1,2108.42,2108.42,669.59,CZK
43048,20241111,1,78,1,3,1,1635.16,1635.16,662.5,CZK
43049,20251214,2,244,3,2,1,4190.27,4190.27,1372.74,EUR
43050,20240929,1,1177,5,4,1,145.86,145.86,72.94,CZK
43051,20240531,1,908,2,1,3,2417.3,7251.89,2406.58,CZK
43052,20250311,1,40,2,3,3,2153.94,6461.82,2617.79,CZK
43053,20241218,1,892,5,1,1,170.59,170.59,71.24,CZK
43054,20250808,1,459,3,1,1,4858.82,4858.82,1380.21,CZK
43055,20240128,1,1167,5,1,3,122.9,368.71,239.77,CZK
43056,20251108,2,6,1,1,1,1798.87,1798.87,670.39,EUR
43057,20250611,1,160,1,1,3,2204.79,6614.36,1952.24,CZK
43058,20250923,1,928,1,2,2,1536.67,3073.34,1155.17,CZK
43059,20241102,1,488,2,2,1,2061.55,2061.55,835.2,CZK
43060,20241130,1,895,6,2,2,517.66,1035.32,574.8,CZK
43061,20240908,1,433,2,2,2,2149.63,4299.27,1793.33,CZK
43062,20250918,1,1,6,4,2,595.18,1190.35,588.01,CZK
43063,20240223,2,598,2,1,3,1966.81,5900.44,2540.82,EUR
43064,20250131,1,713,4,1,3,180.16,540.48,328.42,CZK
43065,20240714,1,915,2,2,2,2508.09,5016.18,1802.84,CZK
43066,20250424,1,151,3,3,3,3770.8,11312.4,4246.47,CZK
43067,20251224,1,715,4,1,2,238.59,477.18,240.13,CZK
43068,20250521,2,560,3,1,3,4085.65,12256.94,4148.46,EUR
43069,20240203,1,17,1,2,3,1225.46,3676.39,1854.82,CZK
43070,20241027,2,323,5,2,3,130.12,390.35,241.99,EUR
43071,20240124,2,819,1,4,2,1414.63,2829.26,1322.99,EUR
43072,20241231,1,492,4,4,2,235.97,471.94,226.41,CZK
43073,20240510,2,354,5,2,3,127.46,382.38,228.11,EUR
43074,20250604,2,820,4,1,1,263.17,263.17,113.71,EUR
43075,20250204,1,100,3,2,3,2906.99,8720.97,4485.51,CZK
43076,20240819,2,82,3,3,2,4720.13,9440.27,2810.15,EUR
43077,20251005,1,801,2,2,1,2124.98,2124.98,959.69,CZK
43078,20250714,1,836,1,1,3,2096.88,6290.65,1758.82,CZK
43079,20250415,1,206,2,1,2,2418.8,4837.61,1722.33,CZK
43080,20240922,2,598,3,1,1,4103.06,4103.06,1577.04,EUR
43081,20240723,1,388,5,2,3,164.27,492.8,226.83,CZK
43082,20250315,1,389,1,2,3,1537.27,4611.8,2073.88,CZK
43083,20250816,1,398,4,1,2,263.35,526.7,198.46,CZK
43084,20250921,2,334,1,1,2,1721.44,3442.88,1259.37,EUR
43085,20250806,2,1112,1,1,3,2176.07,6528.22,1921.33,EUR
43086,20240118,1,619,4,1,3,181.97,545.92,354.73,CZK
43087,20260109,2,22,1,4,3,1438.78,4316.34,1831.47,EUR
43088,20240629,1,637,2,1,2,2967.15,5934.3,1673.32,CZK
43089,20240108,2,577,4,2,3,162.04,486.13,326.29,EUR
43090,20250225,1,936,1,4,2,1433.08,2866.16,1231.28,CZK
43091,20241207,1,650,1,2,1,1748.32,1748.32,602.62,CZK
43092,20240320,1,499,4,3,3,187.18,561.54,335.52,CZK
43093,20240609,1,406,1,1,2,2070.01,4140.01,1203.43,CZK
43094,20240603,1,806,4,1,3,259.07,777.21,343.49,CZK
43095,20241126,1,1153,6,3,1,519.45,519.45,317.92,CZK
43096,20250716,2,388,1,1,1,2106.87,2106.87,571.41,EUR
43097,20250527,1,501,4,1,1,209.87,209.87,116.14,CZK
43098,20240120,1,7,1,1,3,1513.62,4540.87,1906.04,CZK
43099,20240510,2,525,2,4,3,2340.47,7021.42,2534.22,EUR
43100,20250403,1,1037,1,3,3,1641.64,4924.93,2050.58,CZK
43101,20250825,1,221,5,2,1,161.87,161.87,78.8,CZK
43102,20240126,1,416,1,2,1,1278.7,1278.7,569.49,CZK
43103,20240909,1,998,3,1,2,3878.74,7757.47,3107.46,CZK
43104,20240328,1,173,4,3,1,187.69,187.69,105.6,CZK
43105,20241230,2,706,6,3,2,632.57,1265.15,566.23,EUR
43106,20241020,1,1127,2,1,2,2340.95,4681.91,1665.62,CZK
43107,20240510,1,666,1,1,3,1659.56,4978.67,1993.67,CZK
43108,20251225,1,428,1,4,1,2063.99,2063.99,670.74,CZK
43109,20250726,2,1122,1,4,2,2204.05,4408.09,1198.36,EUR
43110,20250213,2,256,1,3,1,1352.67,1352.67,578.8,EUR
43111,20250728,1,439,4,1,3,271.06,813.18,331.33,CZK
43112,20240822,2,564,3,3,2,4533.09,9066.18,3176.05,EUR
43113,20251203,1,16,1,1,2,1996.16,3992.32,1294.66,CZK
43114,20241104,1,496,4,2,1,189.08,189.08,103.71,CZK
43115,20241016,1,701,1,1,2,1742.76,3485.51,1207.78,CZK
43116,20250303,2,249,1,1,2,1735.17,3470.35,1220.64,EUR
43117,20250310,1,325,1,3,3,1576.74,4730.23,1933.45,CZK
43118,20250410,1,517,4,2,1,184.1,184.1,110.83,CZK
43119,20250917,1,652,2,1,2,2487.55,4975.1,1771.91,CZK
43120,20240720,1,1054,2,1,1,3114.63,3114.63,863.67,CZK
43121,20250614,2,248,1,2,1,1819.72,1819.72,593.34,EUR
43122,20240528,1,165,2,1,3,2330.32,6990.96,2861.21,CZK
43123,20240629,2,477,6,1,2,728.09,1456.18,636.7,EUR
43124,20250106,1,77,2,2,1,1866.67,1866.67,845.75,CZK
43125,20250128,1,1063,1,3,3,1365.1,4095.31,1989.92,CZK
43126,20250429,1,3,3,1,2,4160.31,8320.62,3059.83,CZK
43127,20240414,2,102,5,3,1,130.55,130.55,73.87,EUR
43128,20250905,1,463,4,1,3,214.06,642.17,324.49,CZK
43129,20250222,1,668,3,3,2,3100.18,6200.36,2883.72,CZK
43130,20250321,1,763,4,1,1,202.65,202.65,114.45,CZK
43131,20250715,1,481,2,1,3,3002.99,9008.98,2734.6,CZK
43132,20250604,1,509,2,1,2,2951.15,5902.3,1723.21,CZK
43133,20241118,1,13,4,2,3,177.84,533.52,351.77,CZK
43134,20241229,2,931,1,4,1,1966.05,1966.05,615.04,EUR
43135,20240623,2,16,1,1,3,2215.47,6646.42,1804.84,EUR
43136,20250301,1,199,1,2,1,1550.91,1550.91,690.96,CZK
43137,20240601,1,1179,3,4,3,4908.2,14724.59,4106.14,CZK
43138,20250422,1,274,2,2,3,2131.98,6395.94,2529.9,CZK
43139,20241109,1,932,5,2,1,122.94,122.94,72.22,CZK
43140,20240626,1,1004,2,4,3,2883.79,8651.38,2723.05,CZK
43141,20241223,1,145,2,1,2,2707.96,5415.91,1912.04,CZK
43142,20251202,1,389,1,1,1,1934.53,1934.53,673.39,CZK
43143,20250226,1,88,1,2,2,1345.53,2691.05,1154.82,CZK
43144,20240916,2,106,1,1,3,1747.15,5241.44,1976.07,EUR
43145,20241204,1,290,3,2,3,4047.42,12142.26,4059.91,CZK
43146,20250330,2,32,2,1,2,2331.58,4663.17,1658.41,EUR
43147,20240425,1,1183,3,1,2,3979.82,7959.64,2786.08,CZK
43148,20250225,1,460,2,3,3,1911.86,5735.58,2681.51,CZK
43149,20240126,1,1128,5,4,1,118.38,118.38,72.32,CZK
43150,20251002,1,106,5,1,3,141.13,423.39,224.06,CZK
43151,20250402,1,762,1,1,2,1753.89,3507.78,1352.89,CZK
43152,20240326,2,959,4,2,3,184.86,554.57,322.52,EUR
43153,20241215,2,289,4,1,3,252.24,756.72,346.94,EUR
43154,20251026,1,145,6,3,2,509.63,1019.26,563.02,CZK
43155,20251225,1,284,2,1,1,2689.47,2689.47,940.09,CZK
43156,20240412,2,311,5,1,3,143.99,431.96,208.91,EUR
43157,20240722,1,230,4,2,3,225.21,675.64,310.04,CZK
43158,20240418,1,62,2,1,2,2327.98,4655.96,1879.15,CZK
43159,20241003,1,109,1,1,1,1786.37,1786.37,568.36,CZK
43160,20251009,1,79,5,2,2,124.55,249.1,150.85,CZK
43161,20250614,1,26,1,2,3,1920.88,5762.63,2043.13,CZK
43162,20240712,2,536,4,1,3,263.36,790.08,332.13,EUR
43163,20240901,1,313,5,1,2,147.15,294.3,162.53,CZK
43164,20250404,1,244,2,3,2,2184.35,4368.7,1676.55,CZK
43165,20250324,1,334,3,3,1,3543.67,3543.67,1566.51,CZK
43166,20241214,1,599,2,1,2,2674.28,5348.55,1657.6,CZK
43167,20241112,2,1048,1,1,1,1658.98,1658.98,573.66,EUR
43168,20251202,2,11,1,1,3,1918.82,5756.45,1810.74,EUR
43169,20250113,1,832,1,1,3,1430.57,4291.7,1869.15,CZK
43170,20250810,1,541,4,4,3,260.65,781.96,302.57,CZK
43171,20251221,1,217,1,3,3,1784.56,5353.69,1930.24,CZK
43172,20240908,2,508,1,1,1,1681.06,1681.06,631.97,EUR
43173,20250807,2,876,1,3,1,1913.15,1913.15,569.53,EUR
43174,20250902,1,1171,2,1,2,2424.0,4848.0,1698.19,CZK
43175,20240613,1,504,4,4,2,264.67,529.34,212.56,CZK
43176,20240618,2,310,1,1,3,2235.71,6707.14,1886.39,EUR
43177,20240501,1,656,2,3,2,2249.78,4499.56,1776.17,CZK
43178,20250407,2,941,1,1,1,1676.85,1676.85,583.11,EUR
43179,20250725,1,80,6,1,1,734.99,734.99,310.63,CZK
43180,20250718,2,405,1,3,2,1989.7,3979.41,1282.36,EUR
43181,20241018,1,37,5,1,2,144.89,289.77,141.67,CZK
43182,20250612,1,689,4,4,2,256.0,512.01,233.09,CZK
43183,20240123,2,982,2,2,3,1790.82,5372.45,2549.59,EUR
43184,20250508,1,649,4,2,2,184.45,368.9,219.82,CZK
43185,20241222,2,1155,3,1,2,4683.28,9366.55,2989.64,EUR
43186,20250915,1,510,1,3,2,1531.95,3063.89,1375.66,CZK
43187,20251227,1,587,5,1,1,166.45,166.45,74.04,CZK
43188,20250221,1,839,4,1,3,177.06,531.18,336.43,CZK
43189,20250412,2,1049,2,3,1,2228.94,2228.94,908.86,EUR
43190,20251128,2,314,1,4,1,1748.03,1748.03,567.73,EUR
43191,20240914,2,949,2,3,2,2241.39,4482.77,1612.4,EUR
43192,20240418,1,1094,3,1,2,4156.41,8312.83,2869.82,CZK
43193,20250115,1,574,3,1,3,3545.82,10637.46,4838.26,CZK
43194,20240924,1,464,4,3,2,188.14,376.27,206.31,CZK
43195,20250421,2,1124,6,1,3,558.42,1675.26,960.42,EUR
43196,20250811,2,1043,5,3,2,159.43,318.85,135.79,EUR
43197,20250113,1,560,3,2,3,3099.25,9297.74,4836.47,CZK
43198,20240819,2,458,2,1,3,3066.99,9200.98,2465.85,EUR
43199,20250228,1,671,2,2,1,1723.74,1723.74,887.9,CZK
43200,20241128,1,23,5,2,1,124.87,124.87,75.21,CZK
43201,20240519,2,827,2,3,2,2285.21,4570.43,1890.01,EUR
43202,20250803,1,482,2,1,1,3110.07,3110.07,915.49,CZK
43203,20240906,1,1017,1,1,2,1709.68,3419.36,1373.77,CZK
43204,20250208,1,620,2,1,3,1976.73,5930.18,2628.91,CZK
43205,20251113,1,286,2,3,2,2213.09,4426.19,1642.41,CZK
43206,20240520,1,301,1,2,3,1485.43,4456.28,1977.89,CZK
43207,20241116,1,43,6,1,3,580.6,1741.8,974.69,CZK
43208,20240511,1,748,1,3,2,1604.24,3208.48,1382.86,CZK
43209,20241124,1,709,1,3,2,1617.97,3235.95,1136.56,CZK
43210,20240814,1,959,1,1,3,2192.64,6577.93,1843.85,CZK
43211,20251118,1,588,1,1,1,1697.52,1697.52,692.31,CZK
43212,20240815,1,295,4,1,3,259.02,777.05,326.28,CZK
43213,20250406,1,1159,1,4,3,1675.46,5026.38,1834.28,CZK
43214,20240412,1,119,1,1,3,1745.16,5235.49,1710.76,CZK
43215,20241208,2,530,2,4,3,2777.96,8333.89,2877.05,EUR
43216,20250918,2,581,5,3,3,130.11,390.34,212.83,EUR
43217,20250519,2,514,2,2,1,2102.0,2102.0,853.32,EUR
43218,20240731,2,732,4,1,2,265.77,531.53,225.66,EUR
43219,20251230,1,45,4,2,1,210.31,210.31,105.75,CZK
43220,20250825,1,662,4,1,1,255.72,255.72,114.58,CZK
43221,20241029,2,803,6,1,3,562.66,1687.98,830.14,EUR
43222,20260101,1,996,5,3,1,107.22,107.22,75.57,CZK
43223,20240520,2,321,1,1,2,1759.82,3519.64,1284.38,EUR
43224,20240906,1,74,4,2,1,186.64,186.64,107.43,CZK
43225,20251129,1,1162,1,1,3,1798.09,5394.27,1972.44,CZK
43226,20251229,1,1108,4,1,3,250.21,750.63,329.66,CZK
43227,20250910,1,1009,1,1,1,1667.37,1667.37,617.09,CZK
43228,20240523,1,413,4,2,2,184.9,369.79,237.68,CZK
43229,20240613,1,1006,1,1,3,2156.55,6469.66,1965.14,CZK
43230,20250501,1,209,1,1,1,1719.27,1719.27,643.86,CZK
43231,20240212,1,958,4,1,3,182.8,548.4,347.57,CZK
43232,20260114,1,515,1,2,2,1324.88,2649.75,1157.82,CZK
43233,20251208,1,1168,6,2,1,594.69,594.69,294.09,CZK
43234,20250830,2,593,1,1,2,2094.61,4189.22,1279.41,EUR
43235,20251228,1,922,2,1,2,2763.04,5526.08,1901.76,CZK
43236,20240621,1,1039,3,3,3,4581.01,13743.04,4391.09,CZK
43237,20251023,1,837,4,1,3,219.81,659.43,328.39,CZK
43238,20240712,2,246,3,1,3,5199.46,15598.39,4717.31,EUR
43239,20240401,1,398,5,4,2,140.37,280.73,157.55,CZK
43240,20240716,1,1157,4,2,3,241.82,725.47,325.97,CZK
43241,20250804,1,95,2,4,1,3074.25,3074.25,854.2,CZK
43242,20251209,2,722,1,3,2,1882.49,3764.99,1383.55,EUR
43243,20250404,1,1155,1,2,1,1485.58,1485.58,614.6,CZK
43244,20240703,2,251,1,3,2,2038.54,4077.07,1136.24,EUR
43245,20250327,1,344,1,1,1,1782.02,1782.02,630.38,CZK
43246,20250117,2,50,5,1,2,117.69,235.38,156.07,EUR
43247,20250123,1,916,6,2,1,410.4,410.4,294.38,CZK
43248,20240919,1,1162,5,1,3,141.21,423.64,219.3,CZK
43249,20240414,1,1123,5,2,2,123.12,246.24,142.71,CZK
43250,20240928,1,592,1,4,1,1657.93,1657.93,639.66,CZK
43251,20251030,1,1183,5,1,1,144.67,144.67,77.75,CZK
43252,20241102,1,245,2,2,2,2006.28,4012.57,1852.93,CZK
43253,20240116,1,573,1,2,2,1325.0,2650.01,1250.32,CZK
43254,20240916,1,626,6,2,2,488.28,976.56,585.87,CZK
43255,20241212,1,227,3,1,2,4482.76,8965.51,3077.33,CZK
43256,20250326,2,397,4,1,2,213.52,427.04,200.7,EUR
43257,20250426,1,1017,3,2,3,3674.15,11022.44,4493.74,CZK
43258,20241115,2,894,4,1,1,215.99,215.99,113.66,EUR
43259,20240417,1,770,2,1,3,2364.46,7093.38,2850.14,CZK
43260,20241127,2,618,6,1,1,562.31,562.31,277.21,EUR
43261,20240103,1,1001,3,1,1,3393.24,3393.24,1465.41,CZK
43262,20250115,1,1079,2,2,3,1716.14,5148.42,2449.03,CZK
43263,20241130,1,27,3,1,2,4073.98,8147.96,2938.1,CZK
43264,20240924,1,799,4,1,1,204.66,204.66,119.14,CZK
43265,20250512,2,302,5,2,2,131.82,263.63,162.31,EUR
43266,20250720,2,922,1,1,2,2194.54,4389.08,1243.34,EUR
43267,20240717,1,951,3,1,1,4988.4,4988.4,1542.96,CZK
43268,20250113,1,270,3,3,3,3121.96,9365.87,4240.28,CZK
43269,20250117,1,493,1,2,3,1251.14,3753.43,1795.28,CZK
43270,20250117,1,244,4,1,1,184.58,184.58,114.6,CZK
43271,20241029,1,887,3,3,1,3557.45,3557.45,1551.76,CZK
43272,20240606,1,1016,4,2,1,224.78,224.78,101.41,CZK
43273,20240508,2,198,2,1,3,2364.44,7093.33,2506.36,EUR
43274,20240124,1,195,3,3,3,3156.69,9470.08,4453.45,CZK
43275,20240209,1,1117,2,1,3,2058.5,6175.51,2429.49,CZK
43276,20250830,1,143,1,3,3,1974.4,5923.21,1865.54,CZK
43277,20240222,1,455,1,4,1,1452.31,1452.31,663.61,CZK
43278,20251004,1,711,5,3,3,127.23,381.68,228.23,CZK
43279,20251104,1,306,2,4,3,2450.93,7352.79,2553.36,CZK
43280,20240630,1,1181,5,3,2,168.19,336.39,156.27,CZK
43281,20241128,1,176,2,1,2,2364.02,4728.03,1825.09,CZK
43282,20240927,1,46,3,1,3,3900.67,11702.01,4267.07,CZK
43283,20241022,1,466,5,3,2,136.27,272.54,149.52,CZK
43284,20240925,1,78,2,1,1,2425.56,2425.56,859.51,CZK
43285,20240914,1,446,2,1,2,2467.6,4935.2,1762.17,CZK
43286,20250528,1,699,5,1,2,140.55,281.1,135.41,CZK
43287,20241105,1,465,4,2,2,184.43,368.86,205.96,CZK
43288,20240520,2,400,1,2,3,1468.53,4405.58,1790.83,EUR
43289,20241011,1,165,1,1,1,1761.62,1761.62,611.15,CZK
43290,20260105,2,584,1,3,1,1338.65,1338.65,661.8,EUR
43291,20260111,2,760,1,4,3,1496.05,4488.15,1733.21,EUR
43292,20240216,1,12,4,4,2,177.41,354.82,205.86,CZK
43293,20250308,1,439,6,1,2,561.41,1122.82,632.88,CZK
43294,20260101,1,876,1,4,2,1417.86,2835.71,1385.78,CZK
43295,20240525,1,1043,1,1,1,1766.04,1766.04,574.61,CZK
43296,20240221,1,733,4,1,3,181.94,545.82,327.3,CZK
43297,20240608,1,925,6,1,1,691.62,691.62,319.89,CZK
43298,20240826,1,676,4,1,2,274.48,548.97,204.06,CZK
43299,20251202,1,11,6,2,3,577.62,1732.85,930.67,CZK
43300,20240707,1,974,1,1,1,2119.88,2119.88,623.62,CZK
43301,20240906,2,21,3,1,1,3904.41,3904.41,1555.77,EUR
43302,20240713,1,1016,4,1,3,257.28,771.85,351.78,CZK
43303,20241021,1,1036,6,2,2,508.31,1016.62,615.73,CZK
43304,20260116,2,767,6,1,3,486.42,1459.26,815.1,EUR
43305,20240303,2,331,1,1,3,1725.11,5175.34,1748.41,EUR
43306,20241210,1,767,6,1,3,687.56,2062.69,970.3,CZK
43307,20250406,2,941,1,2,2,1442.6,2885.2,1211.78,EUR
43308,20240330,2,400,4,1,2,206.25,412.5,232.66,EUR
43309,20240203,1,1039,1,4,3,1514.19,4542.58,2020.72,CZK
43310,20260107,1,1063,6,4,2,492.99,985.97,629.54,CZK
43311,20240721,1,862,1,1,1,2221.55,2221.55,623.83,CZK
43312,20240701,2,103,2,1,3,3099.28,9297.84,2691.37,EUR
43313,20240918,1,262,1,1,1,1761.49,1761.49,597.68,CZK
43314,20240224,2,39,2,2,3,1821.77,5465.32,2590.6,EUR
43315,20240420,1,490,2,4,3,2430.91,7292.73,2849.44,CZK
43316,20240119,1,222,2,1,2,2036.45,4072.91,1830.0,CZK
43317,20250205,1,1192,4,1,2,179.65,359.31,210.58,CZK
43318,20241213,1,846,2,1,2,2769.54,5539.08,1808.31,CZK
43319,20240724,1,33,5,1,2,185.57,371.15,153.57,CZK
43320,20251120,1,13,2,1,2,2413.76,4827.53,1753.29,CZK
43321,20240817,1,382,3,1,2,5000.42,10000.83,3084.71,CZK
43322,20240113,1,443,4,3,1,167.45,167.45,114.31,CZK
43323,20240315,1,32,2,3,2,2121.12,4242.24,1880.89,CZK
43324,20250628,1,333,5,1,3,178.59,535.76,242.52,CZK
43325,20250204,1,510,2,4,1,2021.37,2021.37,907.38,CZK
43326,20240714,1,614,3,1,1,4936.98,4936.98,1501.29,CZK
43327,20240704,1,136,4,1,2,268.22,536.43,227.2,CZK
43328,20240613,2,102,1,2,2,1840.82,3681.64,1346.23,EUR
43329,20241112,1,486,2,4,2,2312.73,4625.45,1672.13,CZK
43330,20250612,1,117,4,1,3,254.42,763.26,321.7,CZK
43331,20250424,1,664,2,4,3,2370.79,7112.38,2364.57,CZK
43332,20250715,2,371,2,3,3,2848.07,8544.21,2634.9,EUR
43333,20240131,1,22,2,2,2,1824.48,3648.96,1679.73,CZK
43334,20250223,1,363,5,3,3,117.2,351.59,242.11,CZK
43335,20250728,2,741,1,3,3,1957.98,5873.95,2020.04,EUR
43336,20240531,1,32,2,1,2,2317.83,4635.66,1869.8,CZK
43337,20250313,1,744,2,2,1,2182.73,2182.73,822.97,CZK
43338,20240105,1,376,3,2,2,3053.14,6106.29,2786.21,CZK
43339,20251114,1,1084,5,2,3,125.8,377.41,241.01,CZK
43340,20250707,1,847,4,1,1,273.88,273.88,101.69,CZK
43341,20250412,1,482,3,1,1,3997.52,3997.52,1352.82,CZK
43342,20250326,1,45,5,1,1,139.32,139.32,80.13,CZK
43343,20250518,1,589,4,3,1,185.23,185.23,100.13,CZK
43344,20241113,1,738,4,3,3,199.0,597.01,297.89,CZK
43345,20251227,1,548,5,2,1,148.49,148.49,67.53,CZK
43346,20240609,2,291,2,1,1,2916.09,2916.09,907.19,EUR
43347,20250831,1,788,3,1,2,4904.13,9808.26,3136.05,CZK
43348,20250726,2,957,3,2,1,4532.47,4532.47,1347.95,EUR
