gl_entry_id,date_key,entity_id,account_id,cost_center_id,amount,currency
15226,20250506,1,7,10,-1872.07,CZK
15227,20250506,1,6,20,-3565.87,CZK
15228,20250506,1,8,20,-874.13,CZK
15229,20250506,1,3,30,-2344.86,CZK
15230,20250506,1,5,30,-5886.58,CZK
15231,20250506,1,7,30,-844.19,CZK
15232,20250506,1,5,40,-7909.13,CZK
15233,20250506,2,3,10,-1186.2,EUR
15234,20250506,2,4,10,-2730.13,EUR
15235,20250506,2,5,10,-16865.83,EUR
15236,20250506,2,8,10,-750.23,EUR
15237,20250506,2,6,20,-4973.9,EUR
15238,20250506,2,8,20,-1692.99,EUR
15239,20250506,2,3,30,-1577.57,EUR
15240,20250506,2,4,30,-2129.73,EUR
15241,20250506,2,6,30,-5263.36,EUR
15242,20250507,1,3,10,-6724.32,CZK
15243,20250507,1,4,10,-3412.19,CZK
15244,20250507,1,5,10,-22026.09,CZK
15245,20250507,1,6,10,-7328.89,CZK
15246,20250507,1,3,20,-701.93,CZK
15247,20250507,1,4,20,-2109.1400000000003,CZK
15248,20250507,1,7,20,-49.53,CZK
15249,20250507,1,8,20,-818.29,CZK
15250,20250507,1,3,30,-1270.0,CZK
15251,20250507,1,6,30,-8085.97,CZK
15252,20250507,1,5,40,-6662.55,CZK
15253,20250507,2,4,10,-1088.18,EUR
15254,20250507,2,5,10,-7921.86,EUR
15255,20250507,2,6,20,-11070.25,EUR
15256,20250507,2,3,30,-1049.8,EUR
15257,20250507,2,5,30,-6399.88,EUR
15258,20250507,2,4,40,-548.87,EUR
15259,20250507,2,5,40,-9964.78,EUR
15260,20250507,2,6,40,-4531.44,EUR
15261,20250508,1,3,10,-1668.65,CZK
15262,20250508,1,4,10,-863.43,CZK
15263,20250508,1,5,10,-9474.7,CZK
15264,20250508,1,6,10,-9710.27,CZK
15265,20250508,1,8,10,-1554.81,CZK
15266,20250508,1,4,20,-1518.02,CZK
15267,20250508,1,5,20,-11337.17,CZK
15268,20250508,1,3,30,-2124.7,CZK
15269,20250508,1,5,30,-11551.83,CZK
15270,20250508,1,6,30,-11177.869999999999,CZK
15271,20250508,1,3,40,-1023.84,CZK
15272,20250508,1,4,40,-1838.97,CZK
15273,20250508,1,5,40,-5701.2,CZK
15274,20250508,1,6,40,-4609.74,CZK
15275,20250508,1,7,40,-1297.34,CZK
15276,20250508,2,6,10,-5080.28,EUR
15277,20250508,2,3,20,-1179.33,EUR
15278,20250508,2,4,20,-49.58,EUR
15279,20250508,2,6,20,-3316.28,EUR
15280,20250508,2,3,30,-1648.77,EUR
15281,20250508,2,5,30,-12850.95,EUR
15282,20250508,2,8,30,-513.43,EUR
15283,20250509,1,3,10,-2404.84,CZK
15284,20250509,1,4,10,-2339.17,CZK
15285,20250509,1,5,10,-8795.54,CZK
15286,20250509,1,6,10,-5239.01,CZK
15287,20250509,1,3,20,-2864.95,CZK
15288,20250509,1,4,20,-975.78,CZK
15289,20250509,1,8,20,-912.56,CZK
15290,20250509,1,3,30,-1841.88,CZK
15291,20250509,1,4,30,-907.51,CZK
15292,20250509,1,5,30,-7704.81,CZK
15293,20250509,1,3,40,-1686.7,CZK
15294,20250509,1,4,40,-694.77,CZK
15295,20250509,2,4,10,-1853.44,EUR
15296,20250509,2,7,10,-1008.84,EUR
15297,20250509,2,8,10,-896.13,EUR
15298,20250509,2,4,20,-966.13,EUR
15299,20250509,2,6,20,-3515.87,EUR
15300,20250509,2,3,30,-1529.45,EUR
15301,20250510,1,3,10,-3481.49,CZK
15302,20250510,1,4,10,-3193.41,CZK
15303,20250510,1,5,10,-24574.33,CZK
15304,20250510,1,6,10,-5883.61,CZK
15305,20250510,1,7,10,-856.3,CZK
15306,20250510,1,3,20,-885.89,CZK
15307,20250510,1,4,20,-1415.44,CZK
15308,20250510,1,5,20,-19861.41,CZK
15309,20250510,1,6,20,-5586.76,CZK
15310,20250510,1,8,20,-621.36,CZK
15311,20250510,1,3,30,-3523.6000000000004,CZK
15312,20250510,1,4,30,-1136.4,CZK
15313,20250510,1,5,30,-7564.27,CZK
15314,20250510,1,6,30,-6766.77,CZK
15315,20250510,1,5,40,-2580.13,CZK
15316,20250510,2,4,10,-1545.83,EUR
15317,20250510,2,5,10,-25692.5,EUR
15318,20250510,2,7,10,-1280.27,EUR
15319,20250510,2,4,20,-1494.84,EUR
15320,20250510,2,4,30,-1195.79,EUR
15321,20250510,2,6,30,-9161.16,EUR
15322,20250510,2,7,30,-1011.42,EUR
15323,20250511,1,3,10,-3262.41,CZK
15324,20250511,1,4,10,-2355.16,CZK
15325,20250511,1,5,10,-11849.14,CZK
15326,20250511,1,6,10,-13652.57,CZK
15327,20250511,1,7,10,-1334.95,CZK
15328,20250511,1,4,20,-896.55,CZK
15329,20250511,1,5,20,-13969.92,CZK
15330,20250511,1,6,20,-2053.19,CZK
15331,20250511,1,3,30,-884.58,CZK
15332,20250511,1,5,30,-16847.03,CZK
15333,20250511,1,6,30,-8225.119999999999,CZK
15334,20250511,1,5,40,-8599.82,CZK
15335,20250511,1,6,40,-5355.09,CZK
15336,20250511,2,3,10,-525.97,EUR
15337,20250511,2,4,10,-326.26,EUR
15338,20250511,2,3,20,-950.29,EUR
15339,20250511,2,4,20,-854.58,EUR
15340,20250511,2,7,20,-1046.41,EUR
15341,20250511,2,5,30,-4801.61,EUR
15342,20250512,1,3,10,-2621.6,CZK
15343,20250512,1,4,10,-1694.0500000000002,CZK
15344,20250512,1,5,10,-10011.16,CZK
15345,20250512,1,6,10,-4386.65,CZK
15346,20250512,1,7,10,-814.25,CZK
15347,20250512,1,3,20,-1182.32,CZK
15348,20250512,1,4,20,-564.36,CZK
15349,20250512,1,5,20,-11478.11,CZK
15350,20250512,1,6,20,-4778.14,CZK
15351,20250512,1,8,20,-794.79,CZK
15352,20250512,1,3,30,-2744.5299999999997,CZK
15353,20250512,1,4,30,-2138.9300000000003,CZK
15354,20250512,1,6,30,-3758.21,CZK
15355,20250512,1,3,40,-858.79,CZK
15356,20250512,1,5,40,-9532.08,CZK
15357,20250512,1,6,40,-3189.86,CZK
15358,20250512,2,3,10,-1275.08,EUR
15359,20250512,2,4,10,-1141.59,EUR
15360,20250512,2,5,10,-9779.18,EUR
15361,20250512,2,6,10,-4629.85,EUR
15362,20250512,2,7,10,-1181.77,EUR
15363,20250512,2,5,20,-7586.07,EUR
15364,20250512,2,7,20,-1076.8,EUR
15365,20250512,2,3,30,-1338.06,EUR
15366,20250512,2,5,30,-10188.26,EUR
15367,20250512,2,6,30,-7398.07,EUR
15368,20250512,2,7,30,-1440.44,EUR
15369,20250513,1,3,10,-1765.38,CZK
15370,20250513,1,4,10,-731.68,CZK
15371,20250513,1,5,10,-22230.309999999998,CZK
15372,20250513,1,6,10,-3753.37,CZK
15373,20250513,1,7,10,-893.45,CZK
15374,20250513,1,8,10,-787.35,CZK
15375,20250513,1,5,20,-8200.51,CZK
15376,20250513,1,6,20,-6722.29,CZK
15377,20250513,1,7,20,-1607.19,CZK
15378,20250513,1,8,20,-949.65,CZK
15379,20250513,1,3,30,-2115.83,CZK
15380,20250513,1,5,30,-29651.010000000002,CZK
15381,20250513,1,7,30,-819.8,CZK
15382,20250513,1,3,40,-1149.03,CZK
15383,20250513,1,4,40,-893.46,CZK
15384,20250513,1,6,40,-3746.93,CZK
15385,20250513,2,3,10,-1597.0,EUR
15386,20250513,2,5,10,-29107.449999999997,EUR
15387,20250513,2,6,10,-4465.24,EUR
15388,20250513,2,8,10,-622.25,EUR
15389,20250513,2,3,20,-1277.65,EUR
15390,20250513,2,7,20,-1189.21,EUR
15391,20250513,2,6,30,-4615.44,EUR
15392,20250514,1,3,10,-3127.14,CZK
15393,20250514,1,4,10,-2534.2400000000002,CZK
15394,20250514,1,5,10,-17971.79,CZK
15395,20250514,1,6,10,-3467.13,CZK
15396,20250514,1,7,10,-2293.46,CZK
15397,20250514,1,3,20,-1678.4099999999999,CZK
15398,20250514,1,6,20,-8116.2699999999995,CZK
15399,20250514,1,7,20,-1042.75,CZK
15400,20250514,1,3,30,-1544.87,CZK
15401,20250514,1,6,30,-6348.06,CZK
15402,20250514,2,3,10,-1682.19,EUR
15403,20250514,2,6,10,-1748.08,EUR
15404,20250514,2,8,10,-2188.79,EUR
15405,20250514,2,3,20,-1470.1,EUR
15406,20250514,2,5,20,-10152.04,EUR
15407,20250514,2,6,20,-6253.41,EUR
15408,20250514,2,3,30,-1408.21,EUR
15409,20250514,2,6,30,-14350.09,EUR
15410,20250514,2,7,30,-476.9,EUR
15411,20250515,1,3,10,-3106.0899999999997,CZK
15412,20250515,1,4,10,-799.35,CZK
15413,20250515,1,5,10,-39279.05,CZK
15414,20250515,1,6,10,-15113.529999999999,CZK
15415,20250515,1,8,10,-1265.67,CZK
15416,20250515,1,3,20,-2643.1800000000003,CZK
15417,20250515,1,5,20,-6107.65,CZK
15418,20250515,1,6,20,-8166.51,CZK
15419,20250515,1,7,20,-720.62,CZK
15420,20250515,1,8,20,-716.18,CZK
15421,20250515,1,3,30,-2318.2,CZK
15422,20250515,1,5,30,-18461.25,CZK
15423,20250515,1,8,30,-1161.16,CZK
15424,20250515,2,4,10,-1181.88,EUR
15425,20250515,2,5,10,-7411.22,EUR
15426,20250515,2,6,10,-4829.65,EUR
15427,20250515,2,3,20,-861.08,EUR
15428,20250515,2,4,20,-565.54,EUR
15429,20250515,2,4,30,-1092.22,EUR
15430,20250515,2,3,40,-764.63,EUR
15431,20250516,1,3,10,-1855.78,CZK
15432,20250516,1,5,10,-23904.4,CZK
15433,20250516,1,6,10,-3938.1,CZK
15434,20250516,1,3,20,-716.68,CZK
15435,20250516,1,5,20,-8242.21,CZK
15436,20250516,1,4,30,-2099.4,CZK
15437,20250516,1,5,30,-15166.32,CZK
15438,20250516,1,6,30,-5915.48,CZK
15439,20250516,1,4,40,-684.65,CZK
15440,20250516,1,5,40,-12864.689999999999,CZK
15441,20250516,1,8,40,-754.99,CZK
15442,20250516,2,4,10,-828.89,EUR
15443,20250516,2,6,10,-3331.94,EUR
15444,20250516,2,4,20,-411.93,EUR
15445,20250516,2,7,20,-793.22,EUR
15446,20250516,2,3,30,-1011.64,EUR
15447,20250516,2,4,30,-1358.23,EUR
15448,20250517,1,3,10,-2695.82,CZK
15449,20250517,1,4,10,-1056.07,CZK
15450,20250517,1,6,10,-5362.3,CZK
15451,20250517,1,3,20,-1427.28,CZK
15452,20250517,1,5,20,-19637.63,CZK
15453,20250517,1,7,20,-1009.03,CZK
15454,20250517,1,4,30,-889.08,CZK
15455,20250517,1,5,30,-17011.5,CZK
15456,20250517,1,6,30,-2643.09,CZK
15457,20250517,1,3,40,-948.47,CZK
15458,20250517,1,4,40,-2322.41,CZK
15459,20250517,1,5,40,-17247.64,CZK
15460,20250517,2,3,10,-1036.82,EUR
15461,20250517,2,4,10,-215.71,EUR
15462,20250517,2,6,10,-7339.72,EUR
15463,20250517,2,3,20,-540.66,EUR
15464,20250517,2,6,20,-3751.67,EUR
15465,20250517,2,3,30,-650.7,EUR
15466,20250517,2,4,30,-599.7,EUR
15467,20250517,2,7,30,-1194.09,EUR
15468,20250518,1,5,10,-7545.39,CZK
15469,20250518,1,7,10,-2040.97,CZK
15470,20250518,1,8,10,-705.21,CZK
15471,20250518,1,3,20,-755.82,CZK
15472,20250518,1,4,20,-841.06,CZK
15473,20250518,1,5,20,-10288.4,CZK
15474,20250518,1,6,20,-5089.52,CZK
15475,20250518,1,7,20,-1135.75,CZK
15476,20250518,1,3,30,-1492.94,CZK
15477,20250518,1,4,30,-647.71,CZK
15478,20250518,1,5,30,-13525.03,CZK
15479,20250518,1,4,40,-980.55,CZK
15480,20250518,1,5,40,-8274.7,CZK
15481,20250518,1,6,40,-3354.69,CZK
15482,20250518,2,3,10,-709.22,EUR
15483,20250518,2,4,10,-3464.1000000000004,EUR
15484,20250518,2,6,10,-3839.79,EUR
15485,20250518,2,5,20,-10835.93,EUR
15486,20250518,2,4,30,-1369.36,EUR
15487,20250518,2,6,30,-3436.39,EUR
15488,20250518,2,4,40,-2536.71,EUR
15489,20250519,1,3,10,-1535.51,CZK
15490,20250519,1,4,10,-2063.0,CZK
15491,20250519,1,5,10,-15050.1,CZK
15492,20250519,1,6,10,-2164.85,CZK
15493,20250519,1,7,10,-644.16,CZK
15494,20250519,1,3,20,-3046.27,CZK
15495,20250519,1,4,20,-1160.57,CZK
15496,20250519,1,5,20,-5463.94,CZK
15497,20250519,1,3,30,-2018.83,CZK
15498,20250519,1,4,30,-1217.38,CZK
15499,20250519,1,5,30,-27257.9,CZK
15500,20250519,1,6,30,-2578.76,CZK
15501,20250519,1,8,30,-711.04,CZK
15502,20250519,2,3,10,-1592.98,EUR
15503,20250519,2,5,10,-24988.86,EUR
15504,20250519,2,5,20,-10722.01,EUR
15505,20250519,2,6,20,-2745.29,EUR
15506,20250519,2,4,30,-901.42,EUR
15507,20250519,2,5,30,-19371.18,EUR
15508,20250519,2,7,30,-878.81,EUR
15509,20250519,2,4,40,-1513.63,EUR
15510,20250519,2,6,40,-4246.16,EUR
15511,20250520,1,3,10,-2358.76,CZK
15512,20250520,1,4,10,-2256.6,CZK
15513,20250520,1,6,10,-3067.24,CZK
15514,20250520,1,3,20,-544.92,CZK
15515,20250520,1,7,20,-1083.59,CZK
15516,20250520,1,8,20,-807.46,CZK
15517,20250520,1,3,30,-1889.9,CZK
15518,20250520,1,4,30,-2362.27,CZK
15519,20250520,1,5,30,-10014.63,CZK
15520,20250520,1,6,30,-3077.17,CZK
15521,20250520,1,7,30,-1409.7600000000002,CZK
15522,20250520,1,3,40,-2699.3999999999996,CZK
15523,20250520,2,3,10,-2369.3500000000004,EUR
15524,20250520,2,5,10,-8799.98,EUR
15525,20250520,2,6,20,-10778.67,EUR
15526,20250520,2,3,30,-1118.0,EUR
15527,20250520,2,5,30,-7639.44,EUR
15528,20250520,2,7,30,-714.92,EUR
15529,20250520,2,4,40,-803.76,EUR
15530,20250521,1,3,10,-1658.6399999999999,CZK
15531,20250521,1,4,10,-2284.69,CZK
15532,20250521,1,5,10,-41427.18,CZK
15533,20250521,1,6,10,-13331.04,CZK
15534,20250521,1,7,10,-1023.42,CZK
15535,20250521,1,5,20,-17249.65,CZK
15536,20250521,1,6,20,-4949.88,CZK
15537,20250521,1,3,30,-1163.79,CZK
15538,20250521,1,5,30,-10070.28,CZK
15539,20250521,1,6,40,-5852.7,CZK
15540,20250521,2,3,10,-1754.1100000000001,EUR
15541,20250521,2,4,10,-2084.09,EUR
15542,20250521,2,6,10,-9235.34,EUR
15543,20250521,2,7,10,-821.06,EUR
15544,20250521,2,4,20,-622.25,EUR
15545,20250521,2,6,30,-3991.49,EUR
15546,20250521,2,7,30,-486.03,EUR
15547,20250522,1,3,10,-1070.68,CZK
15548,20250522,1,4,10,-1023.69,CZK
15549,20250522,1,6,10,-14558.18,CZK
15550,20250522,1,7,10,-3087.82,CZK
15551,20250522,1,8,10,-949.69,CZK
15552,20250522,1,4,20,-1887.22,CZK
15553,20250522,1,6,20,-6823.51,CZK
15554,20250522,1,4,30,-182.38,CZK
15555,20250522,1,5,30,-23960.8,CZK
15556,20250522,1,7,30,-502.87,CZK
15557,20250522,1,8,30,-1289.73,CZK
15558,20250522,2,5,20,-6951.68,EUR
15559,20250522,2,8,20,-773.54,EUR
15560,20250522,2,4,30,-760.01,EUR
15561,20250523,1,3,10,-3139.3,CZK
15562,20250523,1,5,10,-30559.55,CZK
15563,20250523,1,7,10,-676.93,CZK
15564,20250523,1,4,20,-3431.28,CZK
15565,20250523,1,7,20,-943.52,CZK
15566,20250523,1,8,20,-849.27,CZK
15567,20250523,1,4,30,-673.16,CZK
15568,20250523,1,5,30,-8638.82,CZK
15569,20250523,1,7,30,-1092.06,CZK
15570,20250523,1,4,40,-704.89,CZK
15571,20250523,2,3,10,-1398.08,EUR
15572,20250523,2,4,10,-1677.69,EUR
15573,20250523,2,6,10,-8556.65,EUR
15574,20250523,2,4,30,-688.49,EUR
15575,20250523,2,5,30,-5841.51,EUR
15576,20250524,1,3,10,-2276.4,CZK
15577,20250524,1,4,10,-1641.51,CZK
15578,20250524,1,5,10,-19520.39,CZK
15579,20250524,1,6,10,-13060.349999999999,CZK
15580,20250524,1,8,10,-1115.76,CZK
15581,20250524,1,3,20,-3237.15,CZK
15582,20250524,1,5,20,-8827.49,CZK
15583,20250524,1,7,20,-736.15,CZK
15584,20250524,1,3,30,-1450.5,CZK
15585,20250524,1,4,30,-257.12,CZK
15586,20250524,1,6,30,-10198.06,CZK
15587,20250524,1,8,30,-1715.68,CZK
15588,20250524,1,3,40,-1202.3,CZK
15589,20250524,1,4,40,-911.39,CZK
15590,20250524,1,5,40,-4583.57,CZK
15591,20250524,2,7,10,-2515.87,EUR
15592,20250524,2,3,30,-654.06,EUR
15593,20250524,2,4,30,-859.01,EUR
15594,20250524,2,6,30,-5904.85,EUR
15595,20250525,1,3,10,-1189.93,CZK
15596,20250525,1,4,10,-3143.0699999999997,CZK
15597,20250525,1,5,10,-25204.06,CZK
15598,20250525,1,6,10,-11103.54,CZK
15599,20250525,1,7,10,-1078.26,CZK
15600,20250525,1,5,20,-16842.600000000002,CZK
15601,20250525,1,6,20,-2924.47,CZK
15602,20250525,1,7,20,-834.28,CZK
15603,20250525,1,3,30,-1124.79,CZK
15604,20250525,1,5,30,-6787.94,CZK
15605,20250525,1,3,40,-980.32,CZK
15606,20250525,1,7,40,-1312.66,CZK
15607,20250525,2,3,10,-1071.93,EUR
15608,20250525,2,4,10,-923.49,EUR
15609,20250525,2,6,10,-4620.97,EUR
15610,20250525,2,7,10,-1373.87,EUR
15611,20250525,2,8,10,-588.89,EUR
15612,20250525,2,5,20,-7689.03,EUR
15613,20250525,2,7,20,-1342.59,EUR
15614,20250525,2,3,30,-1181.4,EUR
15615,20250525,2,4,30,-1589.1,EUR
15616,20250525,2,5,30,-11469.03,EUR
15617,20250525,2,5,40,-9182.59,EUR
15618,20250526,1,4,10,-562.3,CZK
15619,20250526,1,5,10,-49756.5,CZK
15620,20250526,1,6,10,-18482.39,CZK
15621,20250526,1,8,10,-1875.6,CZK
15622,20250526,1,3,20,-1497.82,CZK
15623,20250526,1,4,20,-689.2,CZK
15624,20250526,1,3,30,-1128.22,CZK
15625,20250526,1,4,30,-478.04,CZK
15626,20250526,1,5,30,-2639.49,CZK
15627,20250526,1,6,30,-7606.93,CZK
15628,20250526,1,7,30,-651.93,CZK
15629,20250526,1,4,40,-2361.74,CZK
15630,20250526,2,3,10,-991.3,EUR
15631,20250526,2,8,10,-3634.3,EUR
15632,20250526,2,3,20,-1060.58,EUR
15633,20250526,2,3,30,-759.49,EUR
15634,20250526,2,6,30,-3129.23,EUR
15635,20250526,2,3,40,-623.63,EUR
15636,20250527,1,3,10,-3073.08,CZK
15637,20250527,1,4,10,-966.54,CZK
15638,20250527,1,5,10,-2855.72,CZK
15639,20250527,1,6,10,-9487.79,CZK
15640,20250527,1,8,10,-895.13,CZK
15641,20250527,1,3,20,-397.34,CZK
15642,20250527,1,4,20,-2347.3500000000004,CZK
15643,20250527,1,5,20,-20452.92,CZK
15644,20250527,1,6,20,-4197.13,CZK
15645,20250527,1,4,30,-2439.86,CZK
15646,20250527,1,5,30,-7998.42,CZK
15647,20250527,1,6,30,-4064.5,CZK
15648,20250527,1,7,30,-193.13,CZK
15649,20250527,1,4,40,-733.3,CZK
15650,20250527,2,5,10,-22708.989999999998,EUR
15651,20250527,2,7,10,-2227.05,EUR
15652,20250527,2,3,20,-1162.38,EUR
15653,20250527,2,5,20,-13493.39,EUR
15654,20250527,2,6,20,-3881.67,EUR
15655,20250527,2,3,30,-1001.4,EUR
15656,20250528,1,3,10,-3349.74,CZK
15657,20250528,1,4,10,-733.98,CZK
15658,20250528,1,5,10,-7580.31,CZK
15659,20250528,1,6,10,-13162.58,CZK
15660,20250528,1,3,20,-2912.65,CZK
15661,20250528,1,4,20,-1820.45,CZK
15662,20250528,1,5,20,-40256.55,CZK
15663,20250528,1,3,30,-1158.69,CZK
15664,20250528,1,4,30,-1392.68,CZK
15665,20250528,1,5,30,-29984.06,CZK
15666,20250528,1,6,30,-5069.24,CZK
15667,20250528,1,7,40,-403.4,CZK
15668,20250528,2,3,10,-794.15,EUR
15669,20250528,2,8,10,-1159.46,EUR
15670,20250528,2,4,30,-1051.64,EUR
15671,20250528,2,4,40,-707.99,EUR
15672,20250528,2,5,40,-11892.86,EUR
15673,20250529,1,5,10,-27829.17,CZK
15674,20250529,1,6,10,-15786.5,CZK
15675,20250529,1,3,20,-2297.14,CZK
15676,20250529,1,5,20,-10055.77,CZK
15677,20250529,1,6,20,-4847.17,CZK
15678,20250529,1,3,30,-1904.5500000000002,CZK
15679,20250529,1,4,30,-1184.69,CZK
15680,20250529,1,6,30,-9952.61,CZK
15681,20250529,1,7,30,-831.69,CZK
15682,20250529,1,3,40,-2558.5299999999997,CZK
15683,20250529,2,3,10,-646.06,EUR
15684,20250529,2,4,10,-1923.3700000000001,EUR
15685,20250529,2,6,10,-3939.71,EUR
15686,20250529,2,4,20,-1296.18,EUR
15687,20250529,2,6,20,-3288.05,EUR
15688,20250529,2,3,30,-3087.94,EUR
15689,20250529,2,5,40,-6000.95,EUR
15690,20250529,2,6,40,-5682.66,EUR
15691,20250530,1,3,10,-880.46,CZK
15692,20250530,1,4,10,-1433.71,CZK
15693,20250530,1,5,10,-9789.2,CZK
15694,20250530,1,6,10,-17203.48,CZK
15695,20250530,1,7,10,-2359.5099999999998,CZK
15696,20250530,1,3,20,-2133.7,CZK
15697,20250530,1,8,20,-885.52,CZK
15698,20250530,1,3,30,-2623.7,CZK
15699,20250530,1,5,30,-7804.77,CZK
15700,20250530,1,6,30,-6809.86,CZK
15701,20250530,1,3,40,-1318.39,CZK
15702,20250530,1,7,40,-1629.27,CZK
15703,20250530,2,3,10,-958.89,EUR
15704,20250530,2,3,20,-934.63,EUR
15705,20250530,2,5,20,-15978.69,EUR
15706,20250530,2,6,20,-5076.26,EUR
15707,20250530,2,3,30,-605.89,EUR
15708,20250530,2,6,30,-5359.28,EUR
15709,20250530,2,4,40,-803.39,EUR
15710,20250531,1,3,10,-3340.69,CZK
15711,20250531,1,4,10,-643.45,CZK
15712,20250531,1,5,10,-9492.68,CZK
15713,20250531,1,8,10,-2663.54,CZK
15714,20250531,1,3,20,-2452.54,CZK
15715,20250531,1,4,20,-755.36,CZK
15716,20250531,1,5,20,-5718.44,CZK
15717,20250531,1,6,20,-4021.71,CZK
15718,20250531,1,4,30,-934.4,CZK
15719,20250531,1,5,30,-7730.63,CZK
15720,20250531,2,3,10,-642.15,EUR
15721,20250531,2,4,10,-2152.66,EUR
15722,20250531,2,3,20,-883.65,EUR
15723,20250531,2,4,20,-568.89,EUR
15724,20250531,2,8,20,-1642.34,EUR
15725,20250531,2,4,30,-226.56,EUR
15726,20250531,2,6,30,-5423.57,EUR
15727,20250531,2,8,30,-575.72,EUR
15728,20250601,1,3,10,-1074.6599999999999,CZK
15729,20250601,1,4,10,-2239.77,CZK
15730,20250601,1,5,10,-20231.190000000002,CZK
15731,20250601,1,6,10,-20149.12,CZK
15732,20250601,1,7,10,-1842.5,CZK
15733,20250601,1,4,20,-2121.87,CZK
15734,20250601,1,5,20,-20439.3,CZK
15735,20250601,1,6,20,-9374.53,CZK
15736,20250601,1,3,30,-1992.45,CZK
15737,20250601,1,4,30,-681.26,CZK
15738,20250601,1,5,30,-14527.93,CZK
15739,20250601,1,3,40,-1670.4,CZK
15740,20250601,1,5,40,-11332.46,CZK
15741,20250601,2,3,10,-1722.06,EUR
15742,20250601,2,5,10,-11620.54,EUR
15743,20250601,2,3,20,-952.0,EUR
15744,20250601,2,5,30,-9663.75,EUR
15745,20250601,2,3,40,-950.18,EUR
15746,20250601,2,4,40,-2051.65,EUR
15747,20250602,1,3,10,-1715.33,CZK
15748,20250602,1,4,10,-2048.8900000000003,CZK
15749,20250602,1,5,10,-16360.07,CZK
15750,20250602,1,7,10,-1936.44,CZK
15751,20250602,1,3,20,-1805.37,CZK
15752,20250602,1,5,20,-28157.449999999997,CZK
15753,20250602,1,3,30,-1509.77,CZK
15754,20250602,1,4,30,-2799.79,CZK
15755,20250602,1,5,30,-12825.78,CZK
15756,20250602,1,6,30,-6980.76,CZK
15757,20250602,1,5,40,-15318.56,CZK
15758,20250602,1,7,40,-1134.32,CZK
15759,20250602,2,8,10,-1859.83,EUR
15760,20250602,2,5,20,-9235.5,EUR
15761,20250602,2,3,30,-1611.07,EUR
15762,20250602,2,8,30,-1263.09,EUR
15763,20250602,2,3,40,-807.05,EUR
15764,20250603,1,4,10,-57.87,CZK
15765,20250603,1,6,10,-3322.96,CZK
15766,20250603,1,7,10,-1486.35,CZK
15767,20250603,1,3,20,-1515.6200000000001,CZK
15768,20250603,1,4,20,-899.69,CZK
15769,20250603,1,6,20,-11127.82,CZK
15770,20250603,1,8,20,-1525.61,CZK
15771,20250603,1,3,30,-1707.73,CZK
15772,20250603,1,5,30,-16158.189999999999,CZK
15773,20250603,1,6,30,-7645.88,CZK
15774,20250603,1,8,30,-1381.85,CZK
15775,20250603,1,3,40,-610.54,CZK
15776,20250603,1,5,40,-11582.24,CZK
15777,20250603,1,7,40,-2029.34,CZK
15778,20250603,2,3,10,-1256.81,EUR
15779,20250603,2,4,10,-1260.89,EUR
15780,20250603,2,5,10,-10789.44,EUR
15781,20250603,2,7,10,-1145.27,EUR
15782,20250603,2,8,10,-658.39,EUR
15783,20250603,2,3,20,-733.98,EUR
15784,20250603,2,5,20,-22668.41,EUR
15785,20250603,2,3,30,-367.63,EUR
15786,20250603,2,6,30,-4815.34,EUR
15787,20250604,1,3,10,-5228.200000000001,CZK
15788,20250604,1,4,10,-1863.35,CZK
15789,20250604,1,5,10,-21094.15,CZK
15790,20250604,1,6,10,-11656.93,CZK
15791,20250604,1,7,10,-710.22,CZK
15792,20250604,1,3,20,-1587.97,CZK
15793,20250604,1,5,20,-14910.41,CZK
15794,20250604,1,8,20,-1385.63,CZK
15795,20250604,1,4,30,-2816.5299999999997,CZK
15796,20250604,1,5,30,-7853.76,CZK
15797,20250604,1,6,30,-14799.56,CZK
15798,20250604,1,3,40,-4395.76,CZK
15799,20250604,2,3,10,-1693.32,EUR
15800,20250604,2,5,10,-11836.77,EUR
15801,20250604,2,7,10,-840.09,EUR
15802,20250604,2,6,20,-9480.630000000001,EUR
15803,20250604,2,4,30,-1287.44,EUR
15804,20250605,1,3,10,-5930.200000000001,CZK
15805,20250605,1,4,10,-2265.17,CZK
15806,20250605,1,5,10,-9335.75,CZK
15807,20250605,1,6,10,-18442.56,CZK
15808,20250605,1,7,10,-1304.42,CZK
15809,20250605,1,4,20,-2705.6000000000004,CZK
15810,20250605,1,4,30,-2419.93,CZK
15811,20250605,1,5,30,-67104.42,CZK
15812,20250605,1,6,30,-5514.46,CZK
15813,20250605,1,3,40,-182.09,CZK
15814,20250605,1,4,40,-1600.19,CZK
15815,20250605,1,7,40,-1491.08,CZK
15816,20250605,2,4,10,-1166.89,EUR
15817,20250605,2,6,10,-6716.98,EUR
15818,20250605,2,3,30,-1529.42,EUR
15819,20250605,2,8,30,-601.54,EUR
15820,20250606,1,3,10,-1498.63,CZK
15821,20250606,1,4,10,-4306.0,CZK
15822,20250606,1,5,10,-12581.96,CZK
15823,20250606,1,7,10,-864.33,CZK
15824,20250606,1,3,20,-1495.27,CZK
15825,20250606,1,4,20,-1065.12,CZK
15826,20250606,1,3,30,-1214.78,CZK
15827,20250606,1,4,30,-1761.62,CZK
15828,20250606,1,5,30,-11196.24,CZK
15829,20250606,1,7,30,-1302.82,CZK
15830,20250606,1,3,40,-1692.68,CZK
15831,20250606,1,5,40,-11497.21,CZK
