ap_invoice_id,date_key,due_date_key,paid_date_key,entity_id,cost_center_id,account_id,invoice_amount,currency
15248,20250803,20250906,20250904,2,20,6,1883.61,EUR
15249,20240614,20240715,20240725,1,10,6,6870.19,CZK
15250,20240117,20240206,20240204,1,20,3,1143.78,CZK
15251,20250307,20250322,20250324,1,30,8,868.63,CZK
15252,20241112,20241224,20241224,2,10,6,4787.34,EUR
15253,20251105,20251127,20251130,1,20,5,10410.81,CZK
15254,20251019,20251110,20251120,1,30,6,7246.85,CZK
15255,20250326,20250425,20250423,2,10,7,592.98,EUR
15256,20250909,20251022,20251105,2,10,4,830.38,EUR
15257,20240528,20240629,20240713,1,20,4,1164.37,CZK
15258,20240630,20240814,,1,30,7,684.44,CZK
15259,20250729,20250821,20250830,1,20,6,2799.84,CZK
15260,20251204,20251230,,2,10,4,1458.08,EUR
15261,20241007,20241022,20241026,1,40,3,900.63,CZK
15262,20241008,20241120,20241126,1,20,4,1145.03,CZK
15263,20250807,20250825,20250831,2,20,6,7189.3,EUR
15264,20250710,20250803,,2,30,5,9485.6,EUR
15265,20240609,20240623,20240705,2,10,3,1478.16,EUR
15266,20240627,20240806,20240813,1,10,5,15938.15,CZK
15267,20251117,20251222,20260101,1,10,5,7963.57,CZK
15268,20240302,20240412,,1,30,7,994.09,CZK
15269,20240109,20240210,20240218,1,10,5,7915.4,CZK
15270,20240904,20241012,20241020,1,10,7,1696.93,CZK
15271,20241002,20241024,,1,10,3,527.15,CZK
15272,20250803,20250823,,1,30,3,796.41,CZK
15273,20240520,20240702,20240704,1,40,6,8066.66,CZK
15274,20240212,20240306,20240306,1,10,6,4407.23,CZK
15275,20251101,20251125,20251126,1,30,8,1350.91,CZK
15276,20250129,20250223,,1,40,5,8866.5,CZK
15277,20250929,20251101,20251030,2,10,7,628.21,EUR
15278,20250612,20250706,20250715,2,10,4,1043.24,EUR
15279,20250521,20250606,20250607,1,10,4,246.57,CZK
15280,20241102,20241124,20241123,1,30,4,927.42,CZK
15281,20240516,20240605,20240609,1,40,5,11106.58,CZK
15282,20251008,20251030,20251110,1,40,6,5264.53,CZK
15283,20241204,20241231,20250106,2,30,3,1366.26,EUR
15284,20240821,20240918,20241001,2,10,3,874.56,EUR
15285,20241205,20250102,,1,10,6,8725.35,CZK
15286,20240817,20240923,20240929,1,10,7,849.64,CZK
15287,20251012,20251028,,2,10,5,10059.65,EUR
15288,20251212,20260110,20260114,1,40,5,6469.78,CZK
15289,20250106,20250220,20250222,2,30,6,3953.69,EUR
15290,20240322,20240410,20240413,1,30,6,3410.96,CZK
15291,20241214,20250112,20250125,1,40,6,2764.27,CZK
15292,20250321,20250415,20250427,1,10,4,881.82,CZK
15293,20250711,20250817,20250828,1,20,6,5033.23,CZK
15294,20240606,20240720,20240730,2,10,5,13509.62,EUR
15295,20240324,20240507,20240519,1,10,4,995.28,CZK
15296,20251228,20260211,20260213,1,30,5,9624.35,CZK
15297,20240116,20240218,20240224,1,30,5,7254.72,CZK
15298,20251210,20260108,20260113,2,40,6,6653.06,EUR
15299,20240514,20240528,20240531,1,10,4,1041.31,CZK
15300,20240404,20240429,20240510,1,10,3,971.2,CZK
15301,20240728,20240821,,1,30,5,10617.22,CZK
15302,20240325,20240429,20240429,2,10,4,1054.49,EUR
15303,20240818,20240913,20240920,1,20,3,465.87,CZK
15304,20250828,20251007,20251007,1,30,7,1097.7,CZK
15305,20250718,20250829,20250831,1,30,3,838.5,CZK
15306,20250918,20251026,20251031,1,40,4,442.44,CZK
15307,20250223,20250315,20250319,1,10,4,510.43,CZK
15308,20251010,20251117,20251124,1,10,8,593.07,CZK
15309,20250408,20250422,20250423,1,10,4,889.27,CZK
15310,20250828,20250912,20250921,1,20,7,1785.48,CZK
15311,20240303,20240404,20240417,1,10,3,1029.68,CZK
15312,20250617,20250719,20250801,1,20,5,10729.86,CZK
15313,20251118,20251209,20251213,2,20,3,612.04,EUR
15314,20250910,20251012,,1,40,5,3756.66,CZK
15315,20250828,20251011,20251013,1,20,6,6880.37,CZK
15316,20250408,20250430,20250428,1,20,6,4733.12,CZK
15317,20251130,20251229,20251228,1,30,5,8689.46,CZK
15318,20250807,20250902,20250916,1,20,5,14951.23,CZK
15319,20240226,20240320,20240401,2,10,6,3160.44,EUR
15320,20240614,20240701,20240705,2,10,3,585.37,EUR
15321,20251105,20251122,20251202,1,30,4,586.49,CZK
15322,20251218,20260115,20260121,1,10,4,898.84,CZK
15323,20240907,20240923,20241002,1,30,5,7006.21,CZK
15324,20240115,20240213,20240227,2,20,5,6981.98,EUR
15325,20241209,20241227,20250108,1,10,5,9795.99,CZK
15326,20250211,20250313,20250324,2,10,6,2934.26,EUR
15327,20240310,20240413,,1,10,4,631.61,CZK
15328,20260108,20260211,20260215,2,30,4,479.28,EUR
15329,20250314,20250329,20250410,2,40,4,53.08,EUR
15330,20240313,20240415,20240424,1,10,6,3680.35,CZK
15331,20241005,20241103,20241102,1,10,4,1335.34,CZK
15332,20251117,20251226,20260102,2,40,7,776.6,EUR
15333,20240321,20240417,20240426,1,30,5,5592.46,CZK
15334,20240709,20240814,,2,30,6,5513.24,EUR
15335,20240719,20240803,20240815,1,20,6,8057.51,CZK
15336,20251213,20260124,20260130,1,30,3,1066.8,CZK
15337,20250812,20250826,20250908,2,30,3,924.92,EUR
15338,20240824,20240924,20240927,1,10,3,1166.54,CZK
15339,20251127,20260101,20260103,1,10,5,3979.31,CZK
15340,20250117,20250228,20250312,1,30,5,5531.17,CZK
15341,20250823,20250917,20250919,1,40,7,866.02,CZK
15342,20240623,20240726,20240729,1,30,5,11721.41,CZK
15343,20241216,20250105,20250110,2,30,7,1246.76,EUR
15344,20250620,20250711,20250720,2,20,3,662.18,EUR
15345,20240824,20240921,20240922,2,10,3,1427.97,EUR
15346,20240522,20240625,20240629,1,30,5,14601.63,CZK
15347,20240308,20240328,20240406,1,10,3,562.28,CZK
15348,20250331,20250419,20250426,2,20,4,1042.0,EUR
15349,20241009,20241104,,1,30,5,5726.21,CZK
15350,20250708,20250813,20250827,1,10,6,6692.34,CZK
15351,20251006,20251120,20251121,2,30,3,401.66,EUR
15352,20240927,20241017,20241021,2,10,3,596.2,EUR
15353,20240117,20240225,20240308,2,20,4,633.39,EUR
15354,20251118,20251202,20251211,1,20,6,6867.16,CZK
15355,20240816,20240921,20240925,1,10,6,5499.0,CZK
15356,20240604,20240703,20240701,2,10,4,1273.81,EUR
15357,20240106,20240205,20240208,2,10,6,2195.45,EUR
15358,20240607,20240704,20240703,1,10,5,9523.61,CZK
15359,20240108,20240213,,1,20,4,505.74,CZK
15360,20240108,20240213,20240215,1,30,5,5533.8,CZK
15361,20250426,20250602,20250611,2,40,6,4537.58,EUR
15362,20240218,20240401,,1,10,4,528.02,CZK
15363,20251015,20251120,20251202,1,20,5,9945.99,CZK
15364,20241120,20241206,20241206,1,20,5,8594.63,CZK
15365,20240217,20240318,20240401,1,40,5,6412.13,CZK
15366,20250922,20251102,20251107,2,30,7,893.6,EUR
15367,20251107,20251204,20251210,1,30,4,721.49,CZK
15368,20240323,20240426,,1,10,4,1331.26,CZK
15369,20240214,20240229,20240314,2,30,3,847.21,EUR
15370,20240719,20240826,20240827,2,40,3,1868.03,EUR
15371,20240318,20240409,20240417,1,10,3,614.2,CZK
15372,20250417,20250528,20250526,2,30,4,1258.59,EUR
15373,20251130,20260114,20260122,1,40,8,876.62,CZK
15374,20250405,20250422,20250503,1,10,3,1100.13,CZK
15375,20250922,20251009,20251021,2,10,4,1047.63,EUR
15376,20251117,20251228,20260103,2,30,6,5005.87,EUR
15377,20250118,20250207,20250212,1,30,3,667.02,CZK
15378,20240817,20240914,20240926,2,30,7,1168.91,EUR
15379,20240423,20240519,20240517,1,30,3,1139.67,CZK
15380,20250528,20250627,20250710,1,10,6,2613.64,CZK
15381,20240103,20240118,20240129,1,20,6,3257.67,CZK
15382,20241122,20241220,20241230,1,30,5,7559.76,CZK
15383,20240706,20240723,20240723,1,10,6,5771.56,CZK
15384,20241120,20241228,,1,30,7,667.45,CZK
15385,20240311,20240420,20240418,1,20,4,895.27,CZK
15386,20260103,20260118,20260118,1,10,6,4060.87,CZK
15387,20251014,20251120,20251125,2,30,3,490.28,EUR
15388,20250210,20250324,20250403,1,10,3,845.56,CZK
15389,20250401,20250425,20250428,1,10,5,8939.05,CZK
15390,20240103,20240211,20240224,1,20,4,673.82,CZK
15391,20250318,20250502,20250507,1,10,3,729.72,CZK
15392,20241216,20250121,20250201,1,10,3,989.56,CZK
15393,20240415,20240524,20240605,1,30,6,3626.31,CZK
15394,20240630,20240812,20240815,2,10,3,1627.8,EUR
15395,20241228,20250201,20250210,1,20,3,1296.56,CZK
15396,20250323,20250418,20250416,2,10,3,1031.93,EUR
15397,20240123,20240211,20240213,2,10,4,589.39,EUR
15398,20251204,20251223,20251221,1,20,5,9250.94,CZK
15399,20250121,20250215,20250219,1,10,6,3857.99,CZK
15400,20240815,20240910,20240921,2,30,6,7341.08,EUR
15401,20250113,20250201,20250211,1,10,4,833.81,CZK
15402,20250728,20250820,20250828,1,10,5,7914.34,CZK
15403,20240403,20240502,20240508,1,30,8,1110.52,CZK
15404,20240831,20241011,20241024,1,20,5,6562.47,CZK
15405,20241223,20250123,20250202,1,20,8,1495.52,CZK
15406,20240108,20240203,20240215,1,40,4,1143.83,CZK
15407,20250830,20250913,20250924,2,10,6,7489.7,EUR
15408,20251012,20251102,,1,10,4,743.38,CZK
15409,20250428,20250608,20250608,2,40,8,934.85,EUR
15410,20240701,20240802,20240816,1,10,3,1190.77,CZK
15411,20250701,20250731,20250806,1,10,5,7408.73,CZK
15412,20250915,20251021,20251102,2,20,4,1352.0,EUR
15413,20241218,20250101,20250110,2,10,4,1131.33,EUR
15414,20260119,20260214,20260225,1,10,4,1074.58,CZK
15415,20250610,20250722,20250727,2,10,3,1470.97,EUR
15416,20240211,20240314,20240322,1,20,8,778.25,CZK
15417,20240821,20240913,20240927,1,10,4,694.34,CZK
15418,20250829,20250928,20251007,1,10,6,5855.64,CZK
15419,20251010,20251112,20251116,1,20,3,467.3,CZK
15420,20240813,20240830,,1,30,6,5157.14,CZK
15421,20250130,20250301,20250311,1,20,4,547.17,CZK
15422,20250909,20251004,20251017,1,20,3,423.22,CZK
15423,20241015,20241102,20241116,2,10,3,967.03,EUR
15424,20250515,20250622,,1,30,3,1509.53,CZK
15425,20241212,20250107,20250114,1,10,4,1395.88,CZK
15426,20260111,20260223,20260225,2,30,3,1206.65,EUR
15427,20260103,20260205,,1,20,6,4679.64,CZK
15428,20250313,20250414,20250426,1,30,6,4376.5,CZK
15429,20250616,20250729,20250803,1,30,5,13551.27,CZK
15430,20240618,20240720,20240725,1,10,5,9688.49,CZK
15431,20240213,20240227,20240305,1,20,5,5861.06,CZK
15432,20241209,20241230,20250111,1,10,6,5515.14,CZK
15433,20240809,20240911,20240919,1,20,5,10815.1,CZK
15434,20250620,20250710,,1,10,7,1932.4,CZK
15435,20240224,20240329,20240329,1,10,6,4440.77,CZK
15436,20250722,20250905,20250906,1,10,3,1053.25,CZK
15437,20250814,20250904,20250913,1,20,8,892.11,CZK
15438,20251211,20260110,20260123,2,30,5,9076.46,EUR
15439,20240606,20240629,20240701,1,10,4,1432.85,CZK
15440,20251222,20260202,,1,20,3,910.28,CZK
15441,20240731,20240821,20240825,1,40,8,1001.97,CZK
15442,20241015,20241113,20241114,2,10,5,4144.19,EUR
15443,20260117,20260215,20260215,2,40,7,912.62,EUR
15444,20241211,20241226,20241226,1,10,6,3791.32,CZK
15445,20250402,20250427,,1,30,5,13641.91,CZK
15446,20250411,20250512,20250525,1,30,4,132.26,CZK
15447,20240708,20240819,,1,10,4,1603.34,CZK
15448,20240803,20240829,,1,20,5,10954.52,CZK
15449,20240317,20240501,20240512,1,10,4,1448.75,CZK
15450,20240101,20240203,20240212,1,40,3,525.4,CZK
15451,20250421,20250529,20250530,1,40,6,4244.17,CZK
15452,20251203,20260117,20260117,1,10,3,1312.63,CZK
15453,20240701,20240728,20240801,1,10,6,7755.27,CZK
15454,20241202,20250114,20250115,1,10,5,8491.01,CZK
15455,20251129,20251218,,2,10,6,5528.09,EUR
15456,20250925,20251108,20251108,1,40,6,3289.06,CZK
15457,20260104,20260121,20260123,2,10,6,6645.96,EUR
15458,20250723,20250822,20250902,1,10,4,1465.27,CZK
15459,20250822,20250911,20250923,2,20,6,4538.38,EUR
15460,20250927,20251103,,1,20,4,185.1,CZK
15461,20250207,20250306,20250313,1,10,4,753.98,CZK
15462,20241120,20241230,20250108,2,40,4,335.89,EUR
15463,20241204,20250114,20250114,1,30,5,8654.49,CZK
15464,20250301,20250403,20250404,1,10,3,1172.78,CZK
15465,20240318,20240420,20240504,1,10,5,8721.4,CZK
15466,20240316,20240410,,2,10,3,851.27,EUR
15467,20250303,20250404,,2,10,4,318.05,EUR
15468,20241109,20241219,20250102,1,10,6,4869.79,CZK
15469,20260105,20260214,20260216,2,10,7,971.34,EUR
15470,20240429,20240525,20240525,1,30,4,801.97,CZK
15471,20250413,20250508,20250506,1,10,3,1040.76,CZK
15472,20251016,20251111,20251117,1,20,3,1456.21,CZK
15473,20250307,20250326,20250408,1,10,3,1217.97,CZK
15474,20250328,20250429,20250428,1,10,6,3367.43,CZK
15475,20241105,20241203,20241211,2,30,6,3102.27,EUR
15476,20240818,20240906,20240907,2,20,3,539.42,EUR
15477,20241003,20241101,20241102,1,30,6,7351.83,CZK
15478,20240223,20240401,20240411,1,40,5,7212.1,CZK
15479,20240625,20240801,20240807,1,40,5,6964.0,CZK
15480,20250522,20250623,20250707,1,20,4,1887.22,CZK
15481,20251114,20251214,20251227,1,20,3,1383.75,CZK
15482,20240811,20240920,20240928,1,10,3,1705.93,CZK
15483,20240704,20240807,20240819,1,30,4,2255.6,CZK
15484,20240520,20240621,20240623,1,20,4,606.65,CZK
15485,20250803,20250818,20250822,1,10,5,9414.84,CZK
15486,20240627,20240810,20240824,2,40,3,1325.11,EUR
15487,20240621,20240725,20240803,1,30,3,1392.51,CZK
15488,20250519,20250612,20250617,2,10,5,8539.29,EUR
15489,20240922,20241020,20241025,1,10,3,1654.64,CZK
15490,20251118,20251218,20251221,1,20,6,6942.7,CZK
15491,20241206,20241231,20250102,1,10,7,801.5,CZK
15492,20241129,20241229,20250103,2,10,6,5405.16,EUR
15493,20241212,20250126,20250131,2,30,6,4535.29,EUR
15494,20250830,20250923,,1,10,5,5506.44,CZK
15495,20250131,20250311,,2,10,3,788.35,EUR
15496,20260112,20260128,20260209,2,10,4,841.55,EUR
15497,20250726,20250902,20250831,1,30,4,68.56,CZK
15498,20240629,20240722,20240729,1,30,3,645.07,CZK
15499,20251230,20260114,20260112,1,10,6,5204.46,CZK
15500,20250821,20250930,20251006,2,10,7,690.34,EUR
15501,20250412,20250511,20250521,2,20,3,939.19,EUR
15502,20250622,20250728,20250728,1,30,6,5316.78,CZK
15503,20251003,20251104,20251118,1,10,6,5618.16,CZK
15504,20240718,20240803,20240807,1,30,5,10273.93,CZK
15505,20250726,20250812,20250823,2,10,3,1287.58,EUR
15506,20250301,20250403,20250412,1,10,5,8951.15,CZK
15507,20250826,20250920,20250925,2,10,5,12484.8,EUR
15508,20240913,20241016,20241014,1,40,3,883.83,CZK
15509,20240414,20240516,20240514,2,20,3,971.97,EUR
15510,20241107,20241125,20241206,1,10,6,5120.99,CZK
15511,20241221,20250111,20250122,1,10,6,5263.22,CZK
15512,20250120,20250211,20250222,1,30,4,639.55,CZK
15513,20250121,20250207,20250217,1,20,7,502.54,CZK
15514,20251015,20251101,20251101,1,30,3,1282.51,CZK
15515,20241111,20241225,20241227,2,20,3,117.21,EUR
15516,20240203,20240314,20240315,1,30,3,46.92,CZK
15517,20241001,20241103,20241116,2,20,3,921.98,EUR
15518,20240611,20240704,,1,40,3,1480.53,CZK
15519,20250826,20251003,20251008,2,30,4,1353.14,EUR
15520,20250330,20250507,20250520,1,20,4,331.84,CZK
15521,20240903,20240918,20240924,1,30,4,982.58,CZK
15522,20250914,20251015,,1,30,3,526.77,CZK
15523,20241213,20250108,20250112,1,10,3,1031.4,CZK
15524,20240215,20240305,20240315,1,10,6,4508.69,CZK
15525,20251020,20251118,20251125,1,30,5,9919.44,CZK
15526,20260117,20260219,20260225,1,10,6,4324.72,CZK
15527,20250314,20250403,20250401,1,40,6,4098.02,CZK
15528,20240508,20240524,20240530,2,30,5,11120.19,EUR
15529,20240220,20240327,,1,30,3,373.61,CZK
15530,20250623,20250721,20250731,1,20,3,1687.45,CZK
15531,20250606,20250711,,1,10,4,931.12,CZK
15532,20250509,20250622,,1,10,5,8795.54,CZK
15533,20240807,20240909,20240917,1,40,6,9185.06,CZK
15534,20250521,20250611,20250616,1,20,6,4949.88,CZK
15535,20240609,20240719,20240720,1,20,5,8895.38,CZK
15536,20240926,20241022,20241029,1,10,6,3570.13,CZK
15537,20251207,20260111,20260118,2,30,6,2751.04,EUR
15538,20240823,20240911,20240923,1,30,5,12797.21,CZK
15539,20240206,20240223,20240303,2,30,7,1478.19,EUR
15540,20240530,20240616,20240624,1,10,4,318.04,CZK
15541,20260114,20260214,20260228,2,10,5,11044.94,EUR
15542,20250210,20250307,20250318,1,20,3,1057.32,CZK
15543,20251122,20251206,20251219,1,10,4,1345.42,CZK
15544,20240508,20240607,20240614,1,20,3,695.21,CZK
15545,20240715,20240805,20240812,1,30,3,1350.17,CZK
15546,20240710,20240821,20240827,1,30,5,11592.52,CZK
15547,20250516,20250626,20250704,1,30,5,8605.48,CZK
15548,20240810,20240920,20241003,1,40,5,10817.3,CZK
15549,20240111,20240225,20240223,2,10,4,779.11,EUR
15550,20241004,20241028,20241102,1,10,3,1282.32,CZK
15551,20250813,20250829,,1,10,6,7802.68,CZK
15552,20250104,20250213,20250213,1,10,5,8053.54,CZK
15553,20250924,20251103,20251107,1,10,5,12862.57,CZK
15554,20250701,20250803,20250805,1,40,8,1417.29,CZK
15555,20251202,20260113,20260117,1,10,4,1007.65,CZK
15556,20251022,20251111,20251117,1,10,4,769.36,CZK
15557,20250524,20250607,20250610,1,10,5,5199.58,CZK
15558,20240329,20240417,20240430,2,40,5,8887.61,EUR
15559,20240214,20240309,20240321,2,10,6,4504.09,EUR
15560,20240808,20240903,20240909,2,10,6,7433.56,EUR
15561,20240618,20240710,20240708,1,40,6,5675.99,CZK
15562,20251102,20251124,20251204,1,30,7,841.03,CZK
15563,20240706,20240814,20240825,1,40,4,696.78,CZK
15564,20250826,20250915,20250928,1,40,6,7757.57,CZK
15565,20250426,20250517,20250530,1,30,3,697.88,CZK
15566,20250608,20250708,20250710,1,20,8,1180.58,CZK
15567,20240826,20240915,20240927,2,30,6,6516.94,EUR
15568,20240218,20240308,,2,30,4,641.28,EUR
15569,20250611,20250711,20250714,1,20,5,11683.53,CZK
15570,20240918,20241002,20241014,1,10,4,992.86,CZK
15571,20251120,20251208,20251209,2,40,5,6128.56,EUR
15572,20250314,20250427,20250510,1,20,6,2131.97,CZK
15573,20250726,20250814,20250828,1,20,5,12464.62,CZK
15574,20240119,20240216,20240222,1,30,5,7068.39,CZK
15575,20241205,20250102,20250112,2,30,5,12135.41,EUR
15576,20250306,20250413,20250422,1,10,6,3216.98,CZK
15577,20240805,20240902,20240902,2,10,5,10620.59,EUR
15578,20241025,20241108,,1,10,4,881.94,CZK
15579,20250417,20250526,20250526,1,10,8,1107.56,CZK
15580,20240128,20240211,20240225,1,20,8,1072.0,CZK
15581,20240105,20240218,20240224,1,10,3,1487.05,CZK
15582,20240901,20241013,20241015,1,10,3,451.99,CZK
15583,20240305,20240402,20240415,2,20,5,7052.94,EUR
15584,20250604,20250716,20250715,1,20,5,14910.41,CZK
15585,20250529,20250612,20250611,1,30,3,684.63,CZK
15586,20251002,20251024,20251102,2,10,6,5667.37,EUR
15587,20250908,20251011,20251013,2,30,4,1431.12,EUR
15588,20240731,20240817,20240815,2,10,5,12542.68,EUR
15589,20241202,20250113,,1,20,5,11284.98,CZK
15590,20240810,20240905,20240919,1,20,3,534.08,CZK
15591,20240107,20240207,20240207,1,10,6,4009.17,CZK
15592,20250722,20250817,20250829,1,20,5,11533.22,CZK
15593,20250612,20250704,20250710,2,10,6,5807.98,EUR
15594,20240214,20240322,20240325,1,20,6,3997.98,CZK
15595,20250419,20250513,20250513,1,10,6,3623.24,CZK
15596,20250122,20250206,20250210,1,40,5,7531.02,CZK
15597,20250803,20250904,20250905,1,20,3,1063.32,CZK
15598,20241004,20241025,20241028,1,30,5,9624.14,CZK
15599,20250101,20250115,20250123,1,20,4,518.68,CZK
15600,20240530,20240703,20240702,2,20,8,299.14,EUR
15601,20240317,20240418,20240418,1,30,8,934.09,CZK
15602,20250222,20250327,20250408,2,10,3,1016.98,EUR
15603,20250724,20250823,20250831,1,20,5,10009.66,CZK
15604,20250508,20250613,20250624,2,20,6,3316.28,EUR
15605,20241202,20241229,20250108,1,40,3,1120.76,CZK
15606,20240106,20240207,20240209,1,10,3,827.71,CZK
15607,20240904,20241019,20241030,1,30,6,6482.13,CZK
15608,20240329,20240501,20240511,1,20,6,4126.94,CZK
15609,20240323,20240416,20240423,2,10,6,5530.16,EUR
15610,20241017,20241109,20241112,2,30,7,1082.58,EUR
15611,20250123,20250215,20250301,1,20,5,6995.21,CZK
15612,20250208,20250225,20250305,1,40,8,381.52,CZK
15613,20250329,20250513,20250518,2,30,3,356.86,EUR
15614,20240712,20240726,20240805,1,10,3,1085.68,CZK
15615,20250707,20250808,20250810,1,10,6,3236.22,CZK
15616,20251002,20251109,20251115,1,40,4,1247.0,CZK
15617,20250830,20251001,20251008,2,30,4,228.99,EUR
15618,20250528,20250614,20250618,1,20,3,1366.88,CZK
15619,20240819,20240902,20240908,1,10,3,927.78,CZK
15620,20250517,20250614,20250617,2,20,3,540.66,EUR
15621,20241225,20250118,,1,10,4,1522.45,CZK
15622,20240610,20240707,20240715,1,10,6,5410.01,CZK
15623,20240322,20240418,20240426,1,10,6,7243.9,CZK
15624,20250728,20250903,20250915,1,30,6,5551.77,CZK
15625,20250701,20250804,20250816,2,30,6,5905.2,EUR
15626,20241205,20250103,20250112,2,40,3,494.59,EUR
15627,20250107,20250216,20250222,2,10,7,581.63,EUR
15628,20240220,20240320,20240330,2,10,8,813.14,EUR
15629,20251011,20251025,20251027,1,30,4,958.46,CZK
15630,20241106,20241122,20241130,1,30,8,858.59,CZK
15631,20240308,20240324,20240406,1,10,6,5664.55,CZK
15632,20240202,20240228,,2,20,5,6737.72,EUR
15633,20240424,20240509,20240523,1,30,3,689.03,CZK
15634,20241009,20241104,20241118,1,10,3,1458.03,CZK
15635,20250925,20251030,20251112,1,10,5,8173.22,CZK
15636,20240830,20240913,20240918,1,40,6,8654.67,CZK
15637,20240510,20240615,20240628,1,10,6,4268.88,CZK
15638,20250320,20250422,20250420,2,30,4,1134.36,EUR
15639,20240526,20240624,20240625,1,30,6,3627.74,CZK
15640,20240523,20240612,,1,10,6,1957.8,CZK
15641,20250809,20250907,20250914,1,10,5,13053.02,CZK
15642,20240615,20240712,20240724,1,10,4,902.05,CZK
15643,20250907,20251005,20251009,1,40,8,190.52,CZK
15644,20250316,20250409,20250410,1,40,3,569.23,CZK
15645,20260103,20260128,20260209,1,10,3,730.95,CZK
15646,20250726,20250825,20250906,2,10,8,1224.79,EUR
15647,20250719,20250830,,1,20,8,719.06,CZK
15648,20240918,20241023,20241024,1,10,3,574.65,CZK
15649,20250812,20250902,20250901,1,30,3,1480.55,CZK
15650,20240904,20241016,20241025,2,10,5,11233.78,EUR
15651,20240608,20240624,20240704,2,30,6,7329.59,EUR
15652,20240629,20240802,20240816,1,10,3,1324.4,CZK
15653,20250128,20250222,20250221,1,10,8,575.01,CZK
15654,20240711,20240820,20240822,1,10,6,4090.28,CZK
15655,20240323,20240416,20240428,1,10,7,1134.37,CZK
15656,20250821,20250928,20251010,1,10,3,1533.46,CZK
15657,20250118,20250302,20250308,1,10,3,346.58,CZK
15658,20240125,20240303,20240314,1,10,6,4053.96,CZK
15659,20240206,20240314,,1,10,5,7788.59,CZK
15660,20251127,20251214,,1,40,7,1114.68,CZK
15661,20240730,20240820,20240825,1,10,6,6217.67,CZK
15662,20240713,20240806,20240809,1,20,4,1057.14,CZK
15663,20250217,20250322,20250326,1,20,4,969.39,CZK
15664,20240726,20240816,20240824,1,10,7,1323.89,CZK
15665,20241003,20241115,20241127,2,20,5,7355.4,EUR
15666,20240509,20240529,20240530,1,30,5,8560.94,CZK
15667,20240418,20240516,20240519,2,20,3,1354.57,EUR
15668,20250906,20251006,20251018,1,20,5,7693.72,CZK
15669,20251025,20251114,20251128,1,20,4,822.65,CZK
15670,20240619,20240717,20240731,1,10,6,6890.29,CZK
15671,20251109,20251204,20251208,1,10,7,1000.45,CZK
15672,20241006,20241028,,1,10,4,854.48,CZK
15673,20260110,20260215,20260221,2,10,4,1321.74,EUR
15674,20250410,20250507,20250509,2,10,4,904.46,EUR
15675,20240929,20241014,20241014,1,10,3,1126.69,CZK
15676,20250419,20250509,20250507,1,10,5,9361.74,CZK
15677,20250620,20250724,,1,10,3,1407.42,CZK
15678,20240605,20240627,20240629,1,20,4,1258.68,CZK
15679,20250326,20250503,20250516,1,40,5,6716.09,CZK
15680,20240617,20240708,20240720,2,10,7,1088.71,EUR
15681,20250531,20250713,20250718,1,10,4,643.45,CZK
15682,20250920,20251015,,1,10,3,775.38,CZK
15683,20250328,20250503,20250508,1,20,8,1253.55,CZK
15684,20240415,20240502,20240511,1,10,5,8620.24,CZK
15685,20240223,20240325,20240401,2,20,6,4034.24,EUR
15686,20251222,20260202,20260206,1,10,6,4445.99,CZK
15687,20240411,20240425,20240506,1,10,3,884.23,CZK
15688,20240704,20240722,20240721,2,30,6,5140.21,EUR
15689,20250719,20250810,20250813,2,20,5,9123.58,EUR
15690,20240726,20240903,,1,40,6,7401.43,CZK
15691,20250510,20250622,20250706,2,10,4,625.39,EUR
15692,20240827,20241011,20241024,1,20,7,2066.52,CZK
15693,20250918,20251031,20251106,1,10,6,4216.04,CZK
15694,20251017,20251105,20251114,1,10,3,1362.54,CZK
15695,20240701,20240801,20240801,1,20,5,10366.47,CZK
15696,20251008,20251106,20251105,1,40,6,7617.1,CZK
15697,20250424,20250605,20250609,1,30,3,537.45,CZK
15698,20250416,20250510,20250510,1,40,7,1176.23,CZK
15699,20240122,20240302,20240307,1,10,6,4077.08,CZK
15700,20250102,20250120,20250121,2,30,6,3107.61,EUR
15701,20240414,20240506,20240518,1,10,3,879.25,CZK
15702,20251220,20260110,20260109,1,30,3,1292.68,CZK
15703,20240808,20240920,20240923,2,30,4,1047.64,EUR
15704,20240820,20240930,20240928,1,20,6,6721.1,CZK
15705,20251105,20251122,20251125,2,20,3,1417.0,EUR
15706,20251119,20251209,20251216,1,10,4,999.18,CZK
15707,20240320,20240411,20240421,1,20,4,1064.24,CZK
15708,20240216,20240329,20240327,1,10,3,974.65,CZK
15709,20251003,20251116,20251124,1,10,7,317.98,CZK
15710,20240912,20240927,20241001,1,30,6,5302.16,CZK
15711,20240512,20240608,20240621,1,10,3,827.09,CZK
15712,20240626,20240810,20240813,1,10,7,1526.25,CZK
15713,20251121,20251230,,2,10,4,676.31,EUR
15714,20240820,20240919,20240926,1,20,4,1510.88,CZK
15715,20241216,20250128,20250205,2,10,5,9101.25,EUR
15716,20240528,20240630,20240711,1,30,5,4898.82,CZK
15717,20250630,20250726,20250726,1,20,6,4636.76,CZK
15718,20240220,20240330,20240412,2,10,3,1054.91,EUR
15719,20250525,20250609,20250620,1,40,7,1312.66,CZK
15720,20251007,20251118,20251117,2,30,3,1221.35,EUR
15721,20240126,20240209,20240217,1,20,5,8150.96,CZK
15722,20251113,20251128,20251129,2,30,3,777.31,EUR
